COMID,CAT_PPT_JAN1965,CAT_PPT_FEB1965,CAT_PPT_MAR1965,CAT_PPT_APR1965,CAT_PPT_MAY1965,CAT_PPT_JUN1965,CAT_PPT_JUL1965,CAT_PPT_AUG1965,CAT_PPT_SEP1965,CAT_PPT_OCT1965,CAT_PPT_NOV1965,CAT_PPT_DEC1965,filename
3917912,119.82,27.07,4.93,135.06,12.51,28.37,19.09,61.51,0.84,4.87,100.74,53.01,PPT1965_CAT_CONUS.zip
3917914,97.51,12.38,3.23,114.48,9.8,44.93,33.42,57.35,1.52,1.32,146.45,48.81,PPT1965_CAT_CONUS.zip
3917916,112.4,20.88,9.92,134.83,13.17,37.62,27.17,59.12,1.56,4.09,179.89,58.95,PPT1965_CAT_CONUS.zip
3917918,104.71,16.25,5.35,84.93,10.15,19.15,11.18,44.65,3.41,2.53,113.85,51.95,PPT1965_CAT_CONUS.zip
3917920,81.22,10.07,3.5,63.1,9.56,16.87,9.1,33.63,4.1,2.04,81.5,47.13,PPT1965_CAT_CONUS.zip
3917922,75.08,8.74,2.9,54.67,9.86,16.48,7.73,29.47,4.66,1.88,74.57,43.23,PPT1965_CAT_CONUS.zip
3917924,72.62,7.78,2.51,53.62,9.69,16.55,7.37,27.87,4.83,1.7,72.26,41.13,PPT1965_CAT_CONUS.zip
3917926,67.43,5.66,1.63,50.81,9.56,16.91,6.77,24.57,5.21,1.32,65.09,34.82,PPT1965_CAT_CONUS.zip
3917946,62.11,7.72,1.25,41.62,8.84,13.84,6.39,30.2,5.91,0.96,59.37,35.68,PPT1965_CAT_CONUS.zip
3917948,63.95,7.83,2.53,60.04,9.25,15.52,7.76,28.56,4.08,1.43,77.89,35.15,PPT1965_CAT_CONUS.zip
3917950,61.62,6.65,1.86,55.71,9.09,15.84,6.91,26.28,4.54,1.24,72.84,32.65,PPT1965_CAT_CONUS.zip
948010046,61.36,6.22,1.87,52.34,9.09,15.93,6.88,25.24,4.56,1.23,69.76,32.06,PPT1965_CAT_CONUS.zip
948010047,63.23,6.6,1.97,54.42,9.24,16,7.12,26.16,4.54,1.31,71.33,33.56,PPT1965_CAT_CONUS.zip
948010048,67.43,5.66,1.63,50.81,9.56,16.92,6.77,24.57,5.22,1.32,65.09,34.82,PPT1965_CAT_CONUS.zip
948010089,73.4,8.37,2.75,54.84,9.69,16.37,7.56,28.84,4.67,1.78,74.67,42.45,PPT1965_CAT_CONUS.zip
948010091,71.6,7.86,2.53,54.52,9.63,16.39,7.44,28.09,4.72,1.68,73.28,40.58,PPT1965_CAT_CONUS.zip
948010092,65.23,7.81,2.41,58.31,9.34,15.71,7.62,28.41,4.22,1.49,76.6,36.33,PPT1965_CAT_CONUS.zip
948010095,65.76,5.76,1.68,50.96,9.43,16.67,6.77,24.66,5.05,1.29,66.06,34.01,PPT1965_CAT_CONUS.zip
948010096,63.54,7.67,2.33,58.9,9.27,15.58,7.62,28.27,4.14,1.42,76.86,35.04,PPT1965_CAT_CONUS.zip
