COMID,CAT_TAV_JAN1971,CAT_TAV_FEB1971,CAT_TAV_MAR1971,CAT_TAV_APR1971,CAT_TAV_MAY1971,CAT_TAV_JUN1971,CAT_TAV_JUL1971,CAT_TAV_AUG1971,CAT_TAV_SEP1971,CAT_TAV_OCT1971,CAT_TAV_NOV1971,CAT_TAV_DEC1971,filename
3917156,-0.19,2.48,0.57,3.21,8.57,11.82,19.02,19.35,14.32,6.92,1.73,-2.71,TAV1971_CAT_CONUS.zip
3917158,0.49,2.12,3.03,6.56,10.96,14.33,20.24,20.73,13.92,7.78,3.53,-1.58,TAV1971_CAT_CONUS.zip
3917160,0.33,2.11,2.65,5.91,10.47,13.78,19.99,20.56,13.96,7.62,3.3,-1.74,TAV1971_CAT_CONUS.zip
3917162,-0.14,2.8,0.35,2.86,8.41,11.66,19.02,19.28,14.49,6.85,1.58,-2.82,TAV1971_CAT_CONUS.zip
3917164,0.07,2.19,1.78,4.84,9.64,12.92,19.5,19.99,13.97,7.28,2.66,-2.14,TAV1971_CAT_CONUS.zip
3917172,-0.13,2.4,1.01,3.8,8.95,12.19,19.19,19.59,14.13,7.06,2.09,-2.51,TAV1971_CAT_CONUS.zip
3917176,0.08,2.5,1.39,4.24,9.29,12.54,19.3,19.75,14.24,7.15,2.34,-2.2,TAV1971_CAT_CONUS.zip
3917178,-0.01,2.54,0.87,3.6,8.87,12.12,19.18,19.52,14.34,7.02,1.95,-2.5,TAV1971_CAT_CONUS.zip
3917194,-0.15,3.42,-0.19,2.15,8.02,11.34,19.07,19.11,14.18,6.61,1.32,-3.29,TAV1971_CAT_CONUS.zip
3917198,0.68,2.42,3.31,6.81,11.32,14.65,20.62,21.1,14.31,8.08,3.8,-1.3,TAV1971_CAT_CONUS.zip
3917200,0.95,2.83,3.76,7.27,11.87,15.22,21.21,21.61,14.84,8.51,4.18,-0.91,TAV1971_CAT_CONUS.zip
3917222,0.65,2.4,3.19,6.65,11.16,14.47,20.49,20.96,14.24,7.99,3.7,-1.36,TAV1971_CAT_CONUS.zip
3917230,1.18,3.22,4.4,7.96,12.61,16.11,22.05,22.34,15.48,9.02,4.64,-0.46,TAV1971_CAT_CONUS.zip
3917244,1.17,3.2,4.33,7.88,12.52,16,21.93,22.25,15.4,8.98,4.59,-0.52,TAV1971_CAT_CONUS.zip
3917266,1,2.89,3.89,7.42,12.03,15.41,21.37,21.74,14.94,8.61,4.28,-0.84,TAV1971_CAT_CONUS.zip
3917912,-0.12,2.47,0.64,3.3,8.65,11.89,19.06,19.38,14.37,6.95,1.76,-2.64,TAV1971_CAT_CONUS.zip
3917914,0.18,3.31,0.14,2.74,8.33,11.77,19.22,19.46,14.08,6.67,1.51,-3.23,TAV1971_CAT_CONUS.zip
3917916,-0.2,3.23,-0.14,2.19,8.03,11.29,18.95,19.09,14.37,6.65,1.29,-3.18,TAV1971_CAT_CONUS.zip
3917918,0.31,2.29,2.28,5.49,10.17,13.48,19.79,20.28,14.07,7.5,3,-1.83,TAV1971_CAT_CONUS.zip
3917920,0.5,2.14,3.06,6.59,10.99,14.36,20.28,20.77,13.95,7.81,3.56,-1.55,TAV1971_CAT_CONUS.zip
3917922,0.7,2.46,3.44,6.97,11.48,14.83,20.77,21.27,14.42,8.19,3.93,-1.21,TAV1971_CAT_CONUS.zip
3917924,0.78,2.59,3.58,7.14,11.67,15.05,20.98,21.46,14.61,8.34,4.06,-1.09,TAV1971_CAT_CONUS.zip
3917926,0.92,2.83,3.87,7.47,12.03,15.47,21.4,21.83,14.98,8.63,4.31,-0.83,TAV1971_CAT_CONUS.zip
3917946,1.34,3.44,4.66,8.16,12.86,16.38,22.34,22.55,15.67,9.2,4.77,-0.29,TAV1971_CAT_CONUS.zip
3917948,0.99,2.87,3.85,7.37,11.98,15.36,21.33,21.7,14.91,8.58,4.25,-0.85,TAV1971_CAT_CONUS.zip
3917950,1.08,3.03,4.08,7.62,12.24,15.68,21.62,21.96,15.15,8.77,4.43,-0.69,TAV1971_CAT_CONUS.zip
948010046,1.06,3.01,4.07,7.63,12.23,15.68,21.62,21.97,15.15,8.76,4.42,-0.71,TAV1971_CAT_CONUS.zip
948010047,1.01,2.93,3.96,7.52,12.12,15.54,21.48,21.86,15.04,8.68,4.35,-0.78,TAV1971_CAT_CONUS.zip
948010048,0.93,2.84,3.88,7.48,12.04,15.48,21.41,21.84,14.99,8.64,4.32,-0.83,TAV1971_CAT_CONUS.zip
948010089,0.75,2.54,3.52,7.06,11.59,14.95,20.89,21.37,14.53,8.27,4.01,-1.14,TAV1971_CAT_CONUS.zip
948010091,0.8,2.62,3.61,7.16,11.7,15.07,21.01,21.48,14.63,8.36,4.08,-1.06,TAV1971_CAT_CONUS.zip
948010092,0.94,2.81,3.81,7.34,11.93,15.31,21.26,21.66,14.85,8.53,4.22,-0.9,TAV1971_CAT_CONUS.zip
948010095,0.96,2.89,3.93,7.52,12.09,15.54,21.47,21.88,15.04,8.67,4.35,-0.79,TAV1971_CAT_CONUS.zip
948010096,0.98,2.87,3.87,7.4,12.01,15.39,21.35,21.72,14.92,8.59,4.26,-0.85,TAV1971_CAT_CONUS.zip
