COMID,CAT_RUN_JAN1990,CAT_RUN_FEB1990,CAT_RUN_MAR1990,CAT_RUN_APR1990,CAT_RUN_MAY1990,CAT_RUN_JUN1990,CAT_RUN_JUL1990,CAT_RUN_AUG1990,CAT_RUN_SEP1990,CAT_RUN_OCT1990,CAT_RUN_NOV1990,CAT_RUN_DEC1990,filename
3917244,2.36,0.41,0.87,0.65,3.85,0.39,0.49,0.44,0.74,0.93,0.74,0.12,RUN1990_CAT_CONUS.zip
3917266,2.57,0.51,1.2,0.87,4.56,0.38,0.55,0.55,0.75,0.93,0.89,0.12,RUN1990_CAT_CONUS.zip
3917912,31.45,33.93,31.53,18.26,39.66,17.32,9.85,5.83,3.39,2.4,1.79,0.26,RUN1990_CAT_CONUS.zip
3917914,50.58,34.52,28.54,15.58,49.35,21.56,11.46,7.17,4.19,2.26,1.69,0.32,RUN1990_CAT_CONUS.zip
3917916,51.68,43.96,38.52,21.88,57.21,25.48,13.58,8.21,4.51,2.61,1.94,0.38,RUN1990_CAT_CONUS.zip
3917918,10.53,13.35,16.36,9.15,23.96,9.55,5.3,3.27,2.02,1.73,1.41,0.22,RUN1990_CAT_CONUS.zip
3917920,2.83,0.55,1.6,1.19,4.75,0.37,0.66,0.62,0.8,1.12,0.97,0.11,RUN1990_CAT_CONUS.zip
3917922,2.92,0.68,1.47,1.01,4.37,0.42,0.62,0.57,0.79,1.13,0.91,0.12,RUN1990_CAT_CONUS.zip
3917924,2.91,0.48,1.23,0.87,4.24,0.41,0.59,0.54,0.78,1.11,0.85,0.12,RUN1990_CAT_CONUS.zip
3917926,2.88,0.4,0.87,0.68,3.95,0.42,0.5,0.47,0.77,1.08,0.76,0.12,RUN1990_CAT_CONUS.zip
3917946,2.47,0.58,0.87,0.68,3.49,0.35,0.78,0.47,0.74,0.83,0.81,0.13,RUN1990_CAT_CONUS.zip
3917948,2.59,0.51,1.21,0.88,4.61,0.37,0.55,0.55,0.74,0.93,0.89,0.12,RUN1990_CAT_CONUS.zip
3917950,2.51,0.45,1.04,0.76,4.33,0.38,0.52,0.5,0.74,0.93,0.8,0.12,RUN1990_CAT_CONUS.zip
948010046,2.47,0.43,0.96,0.7,4.15,0.38,0.51,0.47,0.75,0.94,0.78,0.12,RUN1990_CAT_CONUS.zip
948010047,2.59,0.45,1.02,0.75,4.25,0.39,0.52,0.5,0.75,0.96,0.81,0.12,RUN1990_CAT_CONUS.zip
948010048,2.88,0.4,0.87,0.68,3.95,0.42,0.5,0.47,0.77,1.08,0.76,0.12,RUN1990_CAT_CONUS.zip
948010089,2.89,0.51,1.32,0.93,4.35,0.41,0.61,0.56,0.78,1.1,0.89,0.12,RUN1990_CAT_CONUS.zip
948010091,2.86,0.49,1.24,0.88,4.3,0.41,0.59,0.55,0.78,1.08,0.86,0.12,RUN1990_CAT_CONUS.zip
948010092,2.63,0.51,1.22,0.88,4.51,0.38,0.56,0.55,0.75,0.96,0.89,0.12,RUN1990_CAT_CONUS.zip
948010095,2.76,0.4,0.88,0.68,3.99,0.41,0.5,0.46,0.76,1.04,0.76,0.12,RUN1990_CAT_CONUS.zip
948010096,2.58,0.5,1.2,0.87,4.54,0.38,0.55,0.54,0.75,0.93,0.88,0.12,RUN1990_CAT_CONUS.zip
