COMID,CAT_TAV_JAN1972,CAT_TAV_FEB1972,CAT_TAV_MAR1972,CAT_TAV_APR1972,CAT_TAV_MAY1972,CAT_TAV_JUN1972,CAT_TAV_JUL1972,CAT_TAV_AUG1972,CAT_TAV_SEP1972,CAT_TAV_OCT1972,CAT_TAV_NOV1972,CAT_TAV_DEC1972,filename
3917920,-1.44,2.98,7.11,6.61,12.38,16.72,20.99,19.58,13.73,9.22,3.09,-2.37,TAV1972_CAT_CONUS.zip
3917922,-0.94,3.24,7.48,7.04,12.87,17.17,21.51,20.16,14.2,9.66,3.55,-2.21,TAV1972_CAT_CONUS.zip
3917924,-0.76,3.34,7.63,7.2,13.07,17.37,21.73,20.38,14.4,9.83,3.72,-2.15,TAV1972_CAT_CONUS.zip
3917926,-0.41,3.52,7.93,7.5,13.46,17.78,22.17,20.81,14.82,10.16,4.07,-2.04,TAV1972_CAT_CONUS.zip
3917946,0.41,3.97,8.63,8.14,14.33,18.64,23.03,21.66,15.62,10.79,4.71,-1.79,TAV1972_CAT_CONUS.zip
3917948,-0.42,3.57,7.88,7.41,13.42,17.69,22.01,20.75,14.74,10.09,4,-1.99,TAV1972_CAT_CONUS.zip
3917950,-0.18,3.69,8.09,7.63,13.68,17.97,22.29,21.04,14.99,10.29,4.24,-1.91,TAV1972_CAT_CONUS.zip
948010046,-0.2,3.68,8.08,7.63,13.67,17.97,22.31,21.04,14.99,10.29,4.23,-1.92,TAV1972_CAT_CONUS.zip
948010047,-0.31,3.61,7.99,7.54,13.55,17.85,22.19,20.91,14.88,10.2,4.13,-1.97,TAV1972_CAT_CONUS.zip
948010048,-0.41,3.53,7.94,7.51,13.47,17.79,22.18,20.82,14.83,10.17,4.08,-2.04,TAV1972_CAT_CONUS.zip
948010089,-0.83,3.31,7.56,7.13,12.98,17.28,21.63,20.29,14.31,9.75,3.65,-2.17,TAV1972_CAT_CONUS.zip
948010091,-0.73,3.36,7.65,7.22,13.1,17.4,21.75,20.41,14.43,9.85,3.75,-2.13,TAV1972_CAT_CONUS.zip
948010092,-0.49,3.53,7.84,7.39,13.35,17.64,21.96,20.69,14.67,10.04,3.94,-2.02,TAV1972_CAT_CONUS.zip
948010095,-0.34,3.57,7.98,7.54,13.53,17.84,22.22,20.88,14.88,10.2,4.12,-2,TAV1972_CAT_CONUS.zip
948010096,-0.41,3.57,7.9,7.44,13.43,17.72,22.04,20.77,14.75,10.1,4.01,-1.99,TAV1972_CAT_CONUS.zip
