COMID,CAT_TAV_JAN1990,CAT_TAV_FEB1990,CAT_TAV_MAR1990,CAT_TAV_APR1990,CAT_TAV_MAY1990,CAT_TAV_JUN1990,CAT_TAV_JUL1990,CAT_TAV_AUG1990,CAT_TAV_SEP1990,CAT_TAV_OCT1990,CAT_TAV_NOV1990,CAT_TAV_DEC1990,filename
3917946,1.95,1.43,7.22,12.24,12.14,16.91,22.81,21.01,18.27,10.97,4.21,-1.98,TAV1990_CAT_CONUS.zip
3917948,1.64,1.26,6.89,11.66,11.58,16.28,22.04,20.31,17.59,10.83,3.88,-2.27,TAV1990_CAT_CONUS.zip
3917950,1.75,1.36,7.03,11.83,11.78,16.5,22.29,20.56,17.8,10.93,4,-2.16,TAV1990_CAT_CONUS.zip
948010046,1.74,1.36,7.02,11.83,11.79,16.5,22.3,20.57,17.8,10.92,3.99,-2.17,TAV1990_CAT_CONUS.zip
948010047,1.68,1.31,6.97,11.76,11.7,16.41,22.19,20.46,17.71,10.88,3.94,-2.22,TAV1990_CAT_CONUS.zip
948010048,1.63,1.29,6.95,11.74,11.66,16.37,22.14,20.44,17.66,10.86,3.91,-2.28,TAV1990_CAT_CONUS.zip
948010089,1.42,1.1,6.73,11.41,11.26,15.93,21.65,19.98,17.2,10.67,3.67,-2.44,TAV1990_CAT_CONUS.zip
948010091,1.47,1.14,6.78,11.48,11.36,16.03,21.76,20.09,17.31,10.71,3.73,-2.4,TAV1990_CAT_CONUS.zip
948010092,1.6,1.23,6.88,11.63,11.54,16.23,21.98,20.27,17.53,10.81,3.85,-2.29,TAV1990_CAT_CONUS.zip
948010095,1.66,1.31,6.97,11.76,11.7,16.41,22.19,20.48,17.7,10.87,3.93,-2.25,TAV1990_CAT_CONUS.zip
948010096,1.64,1.26,6.91,11.68,11.6,16.3,22.06,20.33,17.6,10.84,3.89,-2.26,TAV1990_CAT_CONUS.zip
