COMID,CAT_TAV_JAN1975,CAT_TAV_FEB1975,CAT_TAV_MAR1975,CAT_TAV_APR1975,CAT_TAV_MAY1975,CAT_TAV_JUN1975,CAT_TAV_JUL1975,CAT_TAV_AUG1975,CAT_TAV_SEP1975,CAT_TAV_OCT1975,CAT_TAV_NOV1975,CAT_TAV_DEC1975,filename
3917200,-0.53,2.03,3.81,4.81,12.72,16.15,20.39,18.4,18.21,9.52,3.42,2.34,TAV1975_CAT_CONUS.zip
3917222,-0.98,1.68,3.29,4.18,12.08,15.46,19.72,17.63,17.64,9.12,3,2.02,TAV1975_CAT_CONUS.zip
3917230,-0.25,2.41,4.4,5.43,13.31,16.9,21.12,19.22,18.81,9.95,3.84,2.62,TAV1975_CAT_CONUS.zip
3917244,-0.24,2.37,4.33,5.35,13.23,16.81,21.03,19.13,18.72,9.88,3.78,2.57,TAV1975_CAT_CONUS.zip
3917266,-0.48,2.08,3.94,4.96,12.86,16.32,20.54,18.58,18.31,9.6,3.51,2.4,TAV1975_CAT_CONUS.zip
3917912,-1.69,2.25,0.44,0.42,9.02,12.3,17.65,15.4,17.57,7.64,1.02,1.03,TAV1975_CAT_CONUS.zip
3917914,-1.47,2.49,-0.05,-0.47,8.73,12.14,17.78,15.49,17.74,7.36,0.84,1.11,TAV1975_CAT_CONUS.zip
3917916,-1.65,2.81,-0.45,-0.92,8.25,11.58,17.27,14.97,17.79,7.12,0.49,0.77,TAV1975_CAT_CONUS.zip
3917918,-1.37,1.71,2.31,2.91,11.01,14.33,18.89,16.72,17.4,8.56,2.32,1.64,TAV1975_CAT_CONUS.zip
3917920,-1.23,1.45,3.23,4.1,11.94,15.35,19.57,17.45,17.35,9.02,2.92,1.9,TAV1975_CAT_CONUS.zip
3917922,-0.89,1.73,3.58,4.54,12.37,15.8,20.05,17.96,17.8,9.37,3.24,2.15,TAV1975_CAT_CONUS.zip
3917924,-0.77,1.85,3.72,4.7,12.54,15.99,20.24,18.18,17.98,9.48,3.36,2.24,TAV1975_CAT_CONUS.zip
3917926,-0.58,2.07,4,5,12.85,16.35,20.63,18.62,18.33,9.68,3.58,2.41,TAV1975_CAT_CONUS.zip
3917946,-0.13,2.56,4.59,5.61,13.53,17.1,21.28,19.46,18.99,10.03,3.92,2.7,TAV1975_CAT_CONUS.zip
3917948,-0.49,2.07,3.9,4.92,12.82,16.27,20.5,18.53,18.28,9.57,3.48,2.38,TAV1975_CAT_CONUS.zip
3917950,-0.35,2.21,4.11,5.13,13.02,16.54,20.76,18.81,18.49,9.72,3.63,2.47,TAV1975_CAT_CONUS.zip
948010046,-0.39,2.2,4.11,5.14,13.02,16.55,20.77,18.81,18.49,9.73,3.63,2.47,TAV1975_CAT_CONUS.zip
948010047,-0.46,2.13,4.03,5.04,12.93,16.43,20.66,18.69,18.39,9.67,3.58,2.43,TAV1975_CAT_CONUS.zip
948010048,-0.58,2.08,4.01,5.01,12.86,16.36,20.64,18.63,18.34,9.69,3.59,2.42,TAV1975_CAT_CONUS.zip
948010089,-0.81,1.8,3.66,4.63,12.48,15.91,20.16,18.08,17.91,9.43,3.3,2.2,TAV1975_CAT_CONUS.zip
948010091,-0.74,1.86,3.74,4.72,12.57,16.01,20.26,18.21,18.01,9.48,3.36,2.25,TAV1975_CAT_CONUS.zip
948010092,-0.55,2.02,3.88,4.89,12.77,16.23,20.45,18.47,18.22,9.56,3.46,2.35,TAV1975_CAT_CONUS.zip
948010095,-0.52,2.11,4.04,5.05,12.9,16.41,20.68,18.68,18.38,9.7,3.6,2.43,TAV1975_CAT_CONUS.zip
948010096,-0.49,2.06,3.92,4.94,12.84,16.3,20.52,18.55,18.29,9.59,3.5,2.39,TAV1975_CAT_CONUS.zip
