COMID,CAT_TAV_JAN1969,CAT_TAV_FEB1969,CAT_TAV_MAR1969,CAT_TAV_APR1969,CAT_TAV_MAY1969,CAT_TAV_JUN1969,CAT_TAV_JUL1969,CAT_TAV_AUG1969,CAT_TAV_SEP1969,CAT_TAV_OCT1969,CAT_TAV_NOV1969,CAT_TAV_DEC1969,filename
3917160,-1.83,0.58,3.36,6.65,13.48,16.17,19.38,18.27,16.12,7.28,4.45,2.18,TAV1969_CAT_CONUS.zip
3917162,-2.17,1.73,0.11,3.48,11.5,13.88,18.27,16.63,16.8,6.44,3.19,1.28,TAV1969_CAT_CONUS.zip
3917164,-2.06,0.72,2.13,5.52,12.73,15.3,18.81,17.54,16.16,6.93,4.01,1.82,TAV1969_CAT_CONUS.zip
3917172,-2.18,1.03,1.02,4.46,12.07,14.56,18.45,17.02,16.37,6.69,3.63,1.5,TAV1969_CAT_CONUS.zip
3917176,-1.95,1.23,1.65,4.91,12.37,14.87,18.6,17.27,16.47,6.77,3.71,1.72,TAV1969_CAT_CONUS.zip
3917178,-2.09,1.48,0.86,4.22,11.94,14.39,18.47,16.98,16.61,6.61,3.44,1.51,TAV1969_CAT_CONUS.zip
3917194,-2.21,2,-0.57,2.64,11.21,13.48,18.27,16.42,16.71,6.22,3.01,1.02,TAV1969_CAT_CONUS.zip
3917198,-1.48,0.75,4.26,7.56,14.25,16.91,20.15,19.12,16.41,7.65,4.82,2.51,TAV1969_CAT_CONUS.zip
3917200,-1.2,1.09,4.8,8.07,14.81,17.42,20.78,19.77,16.89,8.03,5.12,2.78,TAV1969_CAT_CONUS.zip
3917222,-1.52,0.73,4.09,7.39,14.12,16.74,20,18.96,16.36,7.57,4.74,2.46,TAV1969_CAT_CONUS.zip
3917230,-0.97,1.45,5.51,8.78,15.49,18.18,21.6,20.51,17.47,8.49,5.37,3.02,TAV1969_CAT_CONUS.zip
3917244,-0.96,1.42,5.43,8.7,15.41,18.09,21.51,20.44,17.4,8.44,5.34,2.99,TAV1969_CAT_CONUS.zip
3917266,-1.17,1.12,4.95,8.23,14.97,17.58,20.95,19.94,16.97,8.11,5.19,2.83,TAV1969_CAT_CONUS.zip
3917912,-2.18,1.45,0.48,3.93,11.74,14.17,18.34,16.8,16.63,6.54,3.34,1.39,TAV1969_CAT_CONUS.zip
3917914,-2,1.69,-0.08,3.18,11.57,13.85,18.46,16.91,16.68,6.25,3.26,1.13,TAV1969_CAT_CONUS.zip
3917916,-2.23,2.06,-0.56,2.74,11.19,13.47,18.19,16.43,16.97,6.26,2.99,1.04,TAV1969_CAT_CONUS.zip
3917918,-1.82,0.81,2.87,6.18,13.2,15.78,19.2,18.02,16.24,7.11,4.21,2.05,TAV1969_CAT_CONUS.zip
3917920,-1.69,0.46,3.93,7.28,13.96,16.61,19.79,18.74,16.07,7.39,4.61,2.32,TAV1969_CAT_CONUS.zip
3917922,-1.45,0.81,4.44,7.73,14.37,17.1,20.32,19.3,16.5,7.74,4.92,2.57,TAV1969_CAT_CONUS.zip
3917924,-1.36,0.93,4.62,7.9,14.56,17.28,20.54,19.52,16.67,7.87,5.02,2.65,TAV1969_CAT_CONUS.zip
3917926,-1.23,1.12,4.96,8.25,14.91,17.65,20.97,19.94,16.99,8.12,5.18,2.8,TAV1969_CAT_CONUS.zip
3917946,-0.85,1.62,5.77,9.03,15.8,18.4,21.87,20.73,17.67,8.61,5.37,3.09,TAV1969_CAT_CONUS.zip
3917948,-1.17,1.11,4.91,8.18,14.92,17.53,20.9,19.89,16.95,8.09,5.17,2.81,TAV1969_CAT_CONUS.zip
3917950,-1.05,1.26,5.17,8.44,15.16,17.81,21.2,20.16,17.17,8.27,5.27,2.92,TAV1969_CAT_CONUS.zip
948010046,-1.08,1.25,5.16,8.43,15.14,17.8,21.19,20.16,17.16,8.26,5.27,2.91,TAV1969_CAT_CONUS.zip
948010047,-1.14,1.18,5.04,8.32,15.03,17.69,21.06,20.04,17.06,8.18,5.22,2.86,TAV1969_CAT_CONUS.zip
948010048,-1.23,1.13,4.97,8.26,14.92,17.66,20.98,19.95,17,8.13,5.19,2.81,TAV1969_CAT_CONUS.zip
948010089,-1.39,0.88,4.55,7.83,14.48,17.2,20.44,19.43,16.59,7.82,4.98,2.62,TAV1969_CAT_CONUS.zip
948010091,-1.34,0.94,4.65,7.93,14.59,17.3,20.57,19.56,16.69,7.89,5.03,2.67,TAV1969_CAT_CONUS.zip
948010092,-1.21,1.07,4.86,8.14,14.86,17.49,20.84,19.83,16.89,8.04,5.14,2.78,TAV1969_CAT_CONUS.zip
948010095,-1.18,1.16,5.02,8.31,14.98,17.7,21.04,20.01,17.05,8.16,5.21,2.83,TAV1969_CAT_CONUS.zip
948010096,-1.17,1.11,4.93,8.21,14.94,17.56,20.92,19.91,16.95,8.09,5.18,2.82,TAV1969_CAT_CONUS.zip
