COMID,CAT_RUN_JAN1970,CAT_RUN_FEB1970,CAT_RUN_MAR1970,CAT_RUN_APR1970,CAT_RUN_MAY1970,CAT_RUN_JUN1970,CAT_RUN_JUL1970,CAT_RUN_AUG1970,CAT_RUN_SEP1970,CAT_RUN_OCT1970,CAT_RUN_NOV1970,CAT_RUN_DEC1970,filename
3917200,76.21,36.76,19.12,9.31,4.74,3.93,1.34,0.55,0.34,2.89,5.27,25.43,RUN1970_CAT_CONUS.zip
3917222,91.54,45.13,23.7,11.58,5.9,4.66,1.64,0.69,0.41,3.08,6.94,31.26,RUN1970_CAT_CONUS.zip
3917230,69.69,32.93,17.04,8.26,4.29,3.7,1.55,0.5,0.3,3.03,4.96,23.76,RUN1970_CAT_CONUS.zip
3917244,67.31,31.88,16.46,8.01,4.15,3.63,1.37,0.48,0.29,2.98,4.83,20.94,RUN1970_CAT_CONUS.zip
3917266,71.68,34.24,17.85,8.68,4.43,3.77,1.26,0.52,0.32,2.87,5.13,23.66,RUN1970_CAT_CONUS.zip
3917912,103.32,86.24,50.37,25.46,13.14,8.54,3.31,1.55,0.84,3.61,65.5,55.63,RUN1970_CAT_CONUS.zip
3917914,116.13,91.81,55.73,27.58,14.06,8.93,3.44,1.7,0.89,3.38,74.09,55.18,RUN1970_CAT_CONUS.zip
3917916,116.37,107.49,69.97,38,19.25,11.64,4.82,2.34,1.26,3.75,74.93,56.34,RUN1970_CAT_CONUS.zip
3917918,106.31,64.63,42.59,23.45,11.83,7.85,3.09,1.43,0.79,3.38,26.26,41.1,RUN1970_CAT_CONUS.zip
3917920,94.38,46.23,23.92,11.7,6,4.84,1.66,0.7,0.42,3.22,5.75,31.33,RUN1970_CAT_CONUS.zip
3917922,91.95,44.08,22.73,11.12,5.71,4.67,1.58,0.68,0.4,3.28,5.58,31.05,RUN1970_CAT_CONUS.zip
3917924,89.53,42.78,22.03,10.77,5.54,4.56,1.54,0.66,0.39,3.29,5.39,29.55,RUN1970_CAT_CONUS.zip
3917926,85.88,40.88,20.97,10.25,5.31,4.4,1.48,0.63,0.37,3.33,5.03,28.01,RUN1970_CAT_CONUS.zip
3917946,74.96,35.47,18.62,8.89,4.58,3.79,1.9,0.54,0.31,2.88,5.36,28.7,RUN1970_CAT_CONUS.zip
3917948,72.83,34.89,18.18,8.84,4.51,3.81,1.28,0.53,0.32,2.87,5.16,24.12,RUN1970_CAT_CONUS.zip
3917950,67.87,32.34,16.74,8.16,4.2,3.66,1.21,0.49,0.3,2.91,4.88,20.18,RUN1970_CAT_CONUS.zip
948010046,66.1,31.45,16.27,7.92,4.09,3.62,1.19,0.48,0.29,2.96,4.73,19.08,RUN1970_CAT_CONUS.zip
948010047,72.24,34.42,17.81,8.68,4.47,3.84,1.27,0.52,0.31,3.01,4.93,22.57,RUN1970_CAT_CONUS.zip
948010048,85.88,40.88,20.97,10.25,5.31,4.4,1.48,0.63,0.37,3.34,5.03,28.01,RUN1970_CAT_CONUS.zip
948010089,89.28,42.7,22.02,10.77,5.53,4.54,1.53,0.65,0.39,3.24,5.48,29.57,RUN1970_CAT_CONUS.zip
948010091,87.34,41.74,21.52,10.52,5.4,4.46,1.5,0.64,0.38,3.23,5.37,28.85,RUN1970_CAT_CONUS.zip
948010092,75.41,36.03,18.73,9.12,4.66,3.93,1.31,0.54,0.33,2.95,5.2,24.91,RUN1970_CAT_CONUS.zip
948010095,80.51,38.31,19.68,9.61,4.98,4.19,1.4,0.59,0.34,3.24,4.94,25.53,RUN1970_CAT_CONUS.zip
948010096,72.48,34.62,18.03,8.77,4.48,3.8,1.27,0.52,0.32,2.89,5.14,23.88,RUN1970_CAT_CONUS.zip
