COMID,CAT_RUN_JAN1965,CAT_RUN_FEB1965,CAT_RUN_MAR1965,CAT_RUN_APR1965,CAT_RUN_MAY1965,CAT_RUN_JUN1965,CAT_RUN_JUL1965,CAT_RUN_AUG1965,CAT_RUN_SEP1965,CAT_RUN_OCT1965,CAT_RUN_NOV1965,CAT_RUN_DEC1965,filename
3917926,71.41,35.07,17.51,11.26,4.84,3.03,1.43,1.77,0.53,0.2,3.1,0.72,RUN1965_CAT_CONUS.zip
3917946,50.08,24.5,12.17,8.13,3.47,2.2,1.08,1.88,0.48,0.14,2.95,0.77,RUN1965_CAT_CONUS.zip
3917948,65.65,32.31,16.13,11.01,4.46,2.78,1.39,1.93,0.45,0.19,3.65,0.72,RUN1965_CAT_CONUS.zip
3917950,60.51,29.71,14.82,10.15,4.13,2.63,1.26,1.77,0.45,0.17,3.47,0.68,RUN1965_CAT_CONUS.zip
948010046,59.74,29.31,14.63,9.89,4.09,2.61,1.25,1.72,0.45,0.17,3.33,0.67,RUN1965_CAT_CONUS.zip
948010047,63.9,31.39,15.67,10.51,4.35,2.75,1.33,1.79,0.47,0.18,3.38,0.7,RUN1965_CAT_CONUS.zip
948010048,71.41,35.07,17.51,11.26,4.84,3.03,1.43,1.77,0.53,0.2,3.1,0.72,RUN1965_CAT_CONUS.zip
948010089,78.42,38.61,19.28,12.32,5.28,3.21,1.57,2.03,0.53,0.23,3.44,0.84,RUN1965_CAT_CONUS.zip
948010091,76.17,37.49,18.72,12.03,5.13,3.14,1.53,1.98,0.52,0.22,3.4,0.81,RUN1965_CAT_CONUS.zip
948010092,67.5,33.22,16.58,11.15,4.58,2.84,1.41,1.93,0.46,0.19,3.59,0.74,RUN1965_CAT_CONUS.zip
948010095,68.16,33.46,16.7,10.86,4.63,2.91,1.37,1.75,0.51,0.19,3.15,0.7,RUN1965_CAT_CONUS.zip
948010096,65.19,32.07,16.01,10.89,4.43,2.77,1.37,1.91,0.45,0.19,3.61,0.72,RUN1965_CAT_CONUS.zip
