COMID,CAT_PPT_JAN2013,CAT_PPT_FEB2013,CAT_PPT_MAR2013,CAT_PPT_APR2013,CAT_PPT_MAY2013,CAT_PPT_JUN2013,CAT_PPT_JUL2013,CAT_PPT_AUG2013,CAT_PPT_SEP2013,CAT_PPT_OCT2013,CAT_PPT_NOV2013,CAT_PPT_DEC2013,filename
3917920,54.31,29.34,18.67,34.63,35.47,16.85,2.09,12.03,42.97,6.23,29.42,20.6,PPT2013_CAT_CONUS.zip
3917922,51.56,26,15.72,32.66,32.43,15.25,1.28,12.89,38.96,4.9,29.85,19.01,PPT2013_CAT_CONUS.zip
3917924,50.87,23.88,14.55,31.82,31.6,14.22,1.04,13.06,37.25,4.37,30.57,18.59,PPT2013_CAT_CONUS.zip
3917926,48.24,17.24,11.96,29.75,29.91,11.68,0.35,13.85,33.64,3.21,32.69,16.86,PPT2013_CAT_CONUS.zip
3917946,45.76,15.24,11.18,27.24,29.03,7.24,2.27,14.44,27.43,1.09,47.72,15.95,PPT2013_CAT_CONUS.zip
3917948,50.05,25.22,13.71,31.33,31.68,12.39,2.14,12.12,37.18,3.6,26.86,19.72,PPT2013_CAT_CONUS.zip
3917950,50.18,21.13,11.44,29.72,30.36,10.3,2,12.63,34.42,2.62,29.05,19.29,PPT2013_CAT_CONUS.zip
948010046,50.26,19.1,10.33,28.82,29.77,9.84,1.83,13,33.61,2.12,30.23,18.73,PPT2013_CAT_CONUS.zip
948010047,49.73,20.77,11.73,29.82,30.39,11.01,1.61,12.89,34.74,2.8,29.54,18.64,PPT2013_CAT_CONUS.zip
948010048,48.24,17.24,11.96,29.75,29.91,11.68,0.35,13.86,33.64,3.21,32.7,16.86,PPT2013_CAT_CONUS.zip
948010089,51.57,25.85,15.2,32.36,32.08,14.79,1.32,12.77,38.24,4.63,29.69,19.16,PPT2013_CAT_CONUS.zip
948010091,50.89,24.37,14.52,31.83,31.67,14.07,1.22,12.9,37.37,4.3,29.96,18.81,PPT2013_CAT_CONUS.zip
948010092,50.31,25.21,13.75,31.38,31.59,12.67,1.95,12.28,37.14,3.66,27.37,19.51,PPT2013_CAT_CONUS.zip
948010095,48.76,17.53,11.44,29.43,29.82,11.12,0.72,13.66,33.52,2.88,32.16,17.31,PPT2013_CAT_CONUS.zip
948010096,50.05,24.97,13.41,31.14,31.47,12.19,2.07,12.2,36.86,3.45,26.96,19.57,PPT2013_CAT_CONUS.zip
