COMID,CAT_RUN_JAN2014,CAT_RUN_FEB2014,CAT_RUN_MAR2014,CAT_RUN_APR2014,CAT_RUN_MAY2014,CAT_RUN_JUN2014,CAT_RUN_JUL2014,CAT_RUN_AUG2014,CAT_RUN_SEP2014,CAT_RUN_OCT2014,CAT_RUN_NOV2014,CAT_RUN_DEC2014,filename
3917198,1.2,5.08,21.76,10.26,5.51,2.65,1.79,0.91,2.28,3.1,2.75,10.13,RUN2014_CAT_CONUS.zip
3917200,1.11,4.92,17.48,8.18,4.46,2.15,1.48,0.81,2.15,2.9,2.34,5.8,RUN2014_CAT_CONUS.zip
3917222,1.24,5.35,27.49,13.06,6.92,3.35,2.13,1.1,2.4,3.18,2.82,13.2,RUN2014_CAT_CONUS.zip
3917230,0.84,3.1,3.49,1.15,1,0.44,0.56,0.32,1.82,2.69,1.93,2.17,RUN2014_CAT_CONUS.zip
3917244,0.99,3.63,3.59,1.25,1.03,0.45,0.59,0.33,1.84,2.66,1.91,2.17,RUN2014_CAT_CONUS.zip
3917266,1.08,4.7,13.64,6.31,3.52,1.69,1.25,0.7,2.07,2.82,2.21,3.51,RUN2014_CAT_CONUS.zip
3917912,1.3,13.96,38.25,19.96,10.56,5.03,3.24,1.5,2.69,3.58,4.77,38.71,RUN2014_CAT_CONUS.zip
3917914,0.99,38.52,56.88,28.21,14.7,7.06,5.38,2.06,3.62,4.06,9.68,97.33,RUN2014_CAT_CONUS.zip
3917916,1.25,34.15,57.91,31.29,16.2,7.84,5.34,2.23,3.39,4.04,6.93,82.87,RUN2014_CAT_CONUS.zip
3917918,1.31,5.3,30.19,14.49,7.65,3.69,2.39,1.16,2.47,3.29,2.93,15.27,RUN2014_CAT_CONUS.zip
3917920,1.26,5.08,24.46,11.57,6.18,2.99,1.98,0.98,2.36,3.2,2.9,13.1,RUN2014_CAT_CONUS.zip
3917922,1.11,4.63,12.39,5.67,3.2,1.5,1.23,0.61,2.09,2.96,2.64,5.04,RUN2014_CAT_CONUS.zip
3917924,1.08,4.39,9.92,4.46,2.6,1.21,1.07,0.54,2.02,2.9,2.53,3.99,RUN2014_CAT_CONUS.zip
3917926,0.97,3.66,3.65,1.37,1.09,0.48,0.65,0.35,1.85,2.74,2.27,3.19,RUN2014_CAT_CONUS.zip
3917946,0.95,3.55,4.04,1.34,1.08,0.46,0.54,0.28,1.94,2.78,1.98,2.29,RUN2014_CAT_CONUS.zip
3917948,1.08,4.76,14.8,6.87,3.8,1.83,1.32,0.73,2.09,2.84,2.24,4.18,RUN2014_CAT_CONUS.zip
3917950,1.05,4.31,8.9,3.94,2.36,1.11,0.93,0.53,1.96,2.74,2.05,2.91,RUN2014_CAT_CONUS.zip
948010046,1.03,3.99,4.61,1.82,1.31,0.6,0.67,0.4,1.87,2.67,1.97,2.54,RUN2014_CAT_CONUS.zip
948010047,1.03,4.17,7.55,3.29,2.03,0.95,0.86,0.49,1.93,2.73,2.11,3.01,RUN2014_CAT_CONUS.zip
948010048,0.97,3.66,3.65,1.37,1.09,0.48,0.65,0.35,1.85,2.74,2.27,3.19,RUN2014_CAT_CONUS.zip
948010089,1.11,4.62,11.98,5.47,3.1,1.45,1.2,0.6,2.07,2.94,2.58,4.18,RUN2014_CAT_CONUS.zip
948010091,1.08,4.47,10.73,4.86,2.8,1.31,1.11,0.57,2.04,2.89,2.5,3.96,RUN2014_CAT_CONUS.zip
948010092,1.08,4.68,13.28,6.13,3.43,1.64,1.24,0.68,2.07,2.84,2.28,3.65,RUN2014_CAT_CONUS.zip
948010095,0.98,3.72,3.63,1.35,1.08,0.47,0.63,0.35,1.84,2.71,2.18,2.99,RUN2014_CAT_CONUS.zip
948010096,1.08,4.68,13.39,6.18,3.45,1.65,1.23,0.68,2.06,2.82,2.22,3.52,RUN2014_CAT_CONUS.zip
