COMID,CAT_TAV_JAN1952,CAT_TAV_FEB1952,CAT_TAV_MAR1952,CAT_TAV_APR1952,CAT_TAV_MAY1952,CAT_TAV_JUN1952,CAT_TAV_JUL1952,CAT_TAV_AUG1952,CAT_TAV_SEP1952,CAT_TAV_OCT1952,CAT_TAV_NOV1952,CAT_TAV_DEC1952,filename
3917172,-1.89,1.82,0.3,6.31,10.65,11.7,19.43,17.23,17.32,11.62,0.21,-0.88,TAV1952_CAT_CONUS.zip
3917176,-1.91,1.74,0.76,6.75,10.86,11.93,19.64,17.4,17.29,11.73,0.6,-0.65,TAV1952_CAT_CONUS.zip
3917178,-1.81,1.81,0.27,6.14,10.59,11.62,19.44,17.23,17.28,11.56,0.09,-0.86,TAV1952_CAT_CONUS.zip
3917194,-1.66,2.05,-0.66,4.93,9.87,11.02,19.12,16.87,17.29,11.11,-0.85,-1.55,TAV1952_CAT_CONUS.zip
3917198,-1.94,1.86,2.81,9.08,12.41,13.77,21.33,19.04,17.39,12.57,2.09,0,TAV1952_CAT_CONUS.zip
3917200,-1.59,2.26,3.26,9.57,12.94,14.29,21.95,19.66,17.86,12.92,2.36,0.35,TAV1952_CAT_CONUS.zip
3917222,-1.96,1.81,2.66,8.93,12.29,13.61,21.16,18.87,17.35,12.51,2.01,-0.06,TAV1952_CAT_CONUS.zip
3917230,-1.26,2.69,3.92,10.26,13.64,15.1,22.82,20.68,18.52,13.34,2.66,0.78,TAV1952_CAT_CONUS.zip
3917244,-1.29,2.62,3.84,10.17,13.55,15.02,22.7,20.54,18.43,13.28,2.62,0.7,TAV1952_CAT_CONUS.zip
3917266,-1.55,2.33,3.41,9.72,13.08,14.46,22.13,19.83,17.96,12.99,2.42,0.42,TAV1952_CAT_CONUS.zip
3917912,-1.78,1.86,-0.01,5.85,10.44,11.43,19.29,17.09,17.37,11.47,-0.13,-0.94,TAV1952_CAT_CONUS.zip
3917914,-1.85,1.95,-0.33,5.37,10.14,11.39,19.33,17.04,17.22,11.24,-0.35,-1.55,TAV1952_CAT_CONUS.zip
3917916,-1.66,2.03,-0.68,4.91,9.91,10.96,19.04,16.85,17.36,11.16,-0.83,-1.37,TAV1952_CAT_CONUS.zip
3917918,-2.06,1.63,1.71,7.85,11.53,12.74,20.31,18.04,17.19,12.07,1.33,-0.41,TAV1952_CAT_CONUS.zip
3917920,-2.19,1.58,2.57,8.81,12.13,13.5,20.99,18.66,17.13,12.33,1.92,-0.25,TAV1952_CAT_CONUS.zip
3917922,-1.9,1.95,2.96,9.24,12.54,13.93,21.51,19.24,17.44,12.64,2.17,0.07,TAV1952_CAT_CONUS.zip
3917924,-1.79,2.08,3.13,9.41,12.73,14.12,21.73,19.49,17.6,12.76,2.25,0.2,TAV1952_CAT_CONUS.zip
3917926,-1.57,2.32,3.45,9.74,13.1,14.52,22.15,19.98,17.98,12.99,2.4,0.44,TAV1952_CAT_CONUS.zip
3917946,-1.16,2.88,4.15,10.5,13.88,15.35,23.11,20.95,18.74,13.51,2.77,0.93,TAV1952_CAT_CONUS.zip
3917948,-1.56,2.31,3.37,9.68,13.04,14.41,22.08,19.78,17.93,12.97,2.4,0.4,TAV1952_CAT_CONUS.zip
3917950,-1.42,2.46,3.6,9.92,13.28,14.7,22.36,20.12,18.17,13.12,2.52,0.54,TAV1952_CAT_CONUS.zip
948010046,-1.43,2.45,3.59,9.91,13.26,14.69,22.36,20.18,18.16,13.11,2.51,0.54,TAV1952_CAT_CONUS.zip
948010047,-1.5,2.38,3.5,9.81,13.16,14.57,22.23,20.01,18.05,13.04,2.45,0.48,TAV1952_CAT_CONUS.zip
948010048,-1.57,2.33,3.46,9.75,13.11,14.53,22.16,19.99,17.99,13,2.41,0.45,TAV1952_CAT_CONUS.zip
948010089,-1.83,2.03,3.05,9.34,12.65,14.03,21.63,19.37,17.52,12.71,2.22,0.15,TAV1952_CAT_CONUS.zip
948010091,-1.77,2.1,3.15,9.43,12.76,14.14,21.76,19.51,17.63,12.78,2.27,0.22,TAV1952_CAT_CONUS.zip
948010092,-1.61,2.26,3.33,9.63,12.98,14.36,22.02,19.73,17.86,12.93,2.37,0.36,TAV1952_CAT_CONUS.zip
948010095,-1.53,2.36,3.5,9.8,13.15,14.58,22.22,20.05,18.04,13.03,2.43,0.47,TAV1952_CAT_CONUS.zip
948010096,-1.56,2.31,3.39,9.7,13.06,14.44,22.1,19.81,17.94,12.97,2.41,0.4,TAV1952_CAT_CONUS.zip
