COMID,CAT_TAV_JAN1967,CAT_TAV_FEB1967,CAT_TAV_MAR1967,CAT_TAV_APR1967,CAT_TAV_MAY1967,CAT_TAV_JUN1967,CAT_TAV_JUL1967,CAT_TAV_AUG1967,CAT_TAV_SEP1967,CAT_TAV_OCT1967,CAT_TAV_NOV1967,CAT_TAV_DEC1967,filename
3917244,1.83,4.2,4.57,4.79,13.54,17.7,22.84,23.24,19.05,10.67,6.56,-2.48,TAV1967_CAT_CONUS.zip
3917266,1.65,4.01,4.19,4.3,13.04,17.12,22.27,22.74,18.65,10.32,6.41,-2.59,TAV1967_CAT_CONUS.zip
3917912,0.91,4.01,1.1,0.57,9.91,13.77,19.73,20.18,18.47,8.91,4.24,-3.66,TAV1967_CAT_CONUS.zip
3917914,1.05,4.81,0.65,0,9.66,13.55,19.93,20.18,18.34,8.76,3.99,-3.93,TAV1967_CAT_CONUS.zip
3917916,0.93,4.84,0.33,-0.33,9.29,13.18,19.6,19.82,18.75,8.74,3.75,-3.88,TAV1967_CAT_CONUS.zip
3917918,1.07,3.67,2.7,2.48,11.32,15.27,20.66,21.22,17.97,9.34,5.41,-3.2,TAV1967_CAT_CONUS.zip
3917920,1.15,3.46,3.45,3.41,12.04,16.06,21.25,21.77,17.76,9.57,5.89,-3.18,TAV1967_CAT_CONUS.zip
3917922,1.39,3.71,3.84,3.86,12.5,16.58,21.72,22.26,18.22,9.93,6.19,-2.85,TAV1967_CAT_CONUS.zip
3917924,1.47,3.81,3.98,4.03,12.69,16.79,21.92,22.45,18.38,10.07,6.27,-2.77,TAV1967_CAT_CONUS.zip
3917926,1.61,3.97,4.24,4.37,13.06,17.18,22.34,22.82,18.7,10.33,6.4,-2.66,TAV1967_CAT_CONUS.zip
3917946,1.94,4.37,4.81,5.09,13.87,18.05,23.14,23.48,19.28,10.86,6.62,-2.53,TAV1967_CAT_CONUS.zip
3917948,1.64,4,4.16,4.26,13,17.07,22.22,22.7,18.63,10.29,6.39,-2.59,TAV1967_CAT_CONUS.zip
3917950,1.74,4.1,4.36,4.52,13.27,17.39,22.52,22.97,18.84,10.48,6.49,-2.5,TAV1967_CAT_CONUS.zip
948010046,1.73,4.09,4.36,4.52,13.25,17.39,22.52,22.97,18.83,10.47,6.49,-2.51,TAV1967_CAT_CONUS.zip
948010047,1.67,4.03,4.27,4.41,13.14,17.25,22.39,22.86,18.74,10.39,6.44,-2.57,TAV1967_CAT_CONUS.zip
948010048,1.62,3.98,4.25,4.38,13.07,17.19,22.35,22.83,18.71,10.34,6.41,-2.66,TAV1967_CAT_CONUS.zip
948010089,1.44,3.77,3.92,3.95,12.61,16.7,21.83,22.36,18.31,10.01,6.25,-2.79,TAV1967_CAT_CONUS.zip
948010091,1.49,3.82,3.99,4.05,12.72,16.81,21.95,22.47,18.4,10.09,6.29,-2.75,TAV1967_CAT_CONUS.zip
948010092,1.6,3.96,4.13,4.22,12.94,17.03,22.17,22.66,18.57,10.25,6.37,-2.63,TAV1967_CAT_CONUS.zip
948010095,1.65,4.01,4.28,4.42,13.12,17.25,22.4,22.87,18.75,10.37,6.43,-2.62,TAV1967_CAT_CONUS.zip
948010096,1.64,3.99,4.17,4.28,13.02,17.1,22.25,22.72,18.63,10.3,6.4,-2.59,TAV1967_CAT_CONUS.zip
