COMID,CAT_TAV_JAN2013,CAT_TAV_FEB2013,CAT_TAV_MAR2013,CAT_TAV_APR2013,CAT_TAV_MAY2013,CAT_TAV_JUN2013,CAT_TAV_JUL2013,CAT_TAV_AUG2013,CAT_TAV_SEP2013,CAT_TAV_OCT2013,CAT_TAV_NOV2013,CAT_TAV_DEC2013,filename
3917256,-0.08,2.86,7.09,9.73,13.84,18.42,24.24,20.97,16.98,9.77,6.34,-0.19,TAV2013_CAT_CONUS.zip
3917268,-0.08,2.86,7.09,9.73,13.84,18.42,24.24,20.97,16.98,9.77,6.34,-0.19,TAV2013_CAT_CONUS.zip
3917272,0.3,2.59,6.19,8.5,12.43,17.13,23.51,20.1,16.09,9.8,6.21,0.36,TAV2013_CAT_CONUS.zip
3917274,-0.05,2.91,7.11,9.75,13.84,18.42,24.24,20.97,16.99,9.81,6.36,-0.13,TAV2013_CAT_CONUS.zip
3917276,0.47,2.45,5.84,7.81,11.75,16.4,23.2,19.68,15.67,9.75,6.07,0.59,TAV2013_CAT_CONUS.zip
3917278,0.33,2.81,6.57,8.83,12.84,17.48,23.82,20.41,16.42,9.93,6.36,0.31,TAV2013_CAT_CONUS.zip
3917280,-0.06,2.9,7.1,9.74,13.84,18.42,24.24,20.97,16.98,9.8,6.35,-0.14,TAV2013_CAT_CONUS.zip
3917282,0.22,2.86,6.68,9.03,13.02,17.62,23.87,20.5,16.51,9.89,6.32,0.27,TAV2013_CAT_CONUS.zip
3917284,0.04,3.11,7.2,9.85,13.85,18.42,24.27,21.01,17.04,9.97,6.46,0.07,TAV2013_CAT_CONUS.zip
3917286,0.03,3.09,7.19,9.84,13.84,18.42,24.26,21,17.03,9.96,6.45,0.05,TAV2013_CAT_CONUS.zip
3917912,0.16,1.95,5.23,7.43,11.3,16.02,22.76,19.41,15.36,9.37,5.69,0.6,TAV2013_CAT_CONUS.zip
3917914,-0.01,1.72,4.85,6.88,10.78,15.58,22.91,19.36,15.19,9.48,5.7,0.47,TAV2013_CAT_CONUS.zip
3917916,-0.1,1.36,4.45,6.55,10.41,15.18,22.22,18.72,14.62,8.95,5.34,0.7,TAV2013_CAT_CONUS.zip
3917918,0.25,2.67,6.42,8.89,12.88,17.51,23.68,20.28,16.28,9.74,6.29,0.39,TAV2013_CAT_CONUS.zip
3917920,0.18,3.05,7.07,9.7,13.76,18.37,24.23,20.87,16.89,9.92,6.57,0.19,TAV2013_CAT_CONUS.zip
3917922,0.06,3.05,7.16,9.83,13.91,18.53,24.36,21.03,17.13,9.96,6.47,-0.03,TAV2013_CAT_CONUS.zip
3917946,-0.55,2.88,7.27,10.22,14.47,18.93,25.06,21.86,17.66,10.01,6.54,-0.86,TAV2013_CAT_CONUS.zip
3917948,-0.44,2.71,7.12,9.87,14.05,18.57,24.43,21.27,17.2,9.61,6.09,-0.52,TAV2013_CAT_CONUS.zip
3917950,-0.52,2.74,7.19,10,14.2,18.72,24.62,21.5,17.39,9.65,6.1,-0.74,TAV2013_CAT_CONUS.zip
3917956,-0.64,0.06,2.88,5.09,8.84,13.56,20.57,17.01,13.02,7.72,4.05,0.18,TAV2013_CAT_CONUS.zip
3917958,-0.39,0.26,3.07,5.34,9.01,13.7,20.73,17.15,13.12,7.89,4.22,0.3,TAV2013_CAT_CONUS.zip
3917960,-0.25,0.49,3.35,5.58,9.26,13.93,20.97,17.38,13.36,8.07,4.43,0.36,TAV2013_CAT_CONUS.zip
948010089,0,3.02,7.17,9.85,13.94,18.56,24.38,21.06,17.16,9.93,6.42,-0.12,TAV2013_CAT_CONUS.zip
