COMID,CAT_RUN_JAN1991,CAT_RUN_FEB1991,CAT_RUN_MAR1991,CAT_RUN_APR1991,CAT_RUN_MAY1991,CAT_RUN_JUN1991,CAT_RUN_JUL1991,CAT_RUN_AUG1991,CAT_RUN_SEP1991,CAT_RUN_OCT1991,CAT_RUN_NOV1991,CAT_RUN_DEC1991,filename
3917198,0.48,1.27,2.06,0.89,3.04,1.56,0.65,0.35,0.69,1.21,1.71,0.9,RUN1991_CAT_CONUS.zip
3917200,0.44,1.18,2.11,0.75,2.83,1.48,0.61,0.33,0.64,1.14,1.64,0.81,RUN1991_CAT_CONUS.zip
3917222,0.5,1.33,2.13,0.97,3.04,1.56,0.69,0.35,0.64,1.17,1.79,0.9,RUN1991_CAT_CONUS.zip
3917230,0.39,1.02,1.64,0.52,2.69,1.47,0.48,0.3,0.94,1.21,1.66,0.68,RUN1991_CAT_CONUS.zip
3917244,0.39,1.13,1.86,0.54,2.72,1.48,0.5,0.29,0.94,1.2,1.58,0.7,RUN1991_CAT_CONUS.zip
3917266,0.42,1.14,2.05,0.68,2.81,1.47,0.57,0.33,0.65,1.15,1.58,0.79,RUN1991_CAT_CONUS.zip
3917912,1.38,7.23,37.83,19.75,17.47,9.03,4.84,2.17,1.36,1.87,2.6,1.15,RUN1991_CAT_CONUS.zip
3917914,0.68,4.26,46.75,23.17,23.22,10.93,5.66,2.87,1.38,1.62,2.11,5.8,RUN1991_CAT_CONUS.zip
3917916,0.83,6.5,47.4,28.35,27.55,13.49,6.83,3.36,1.88,1.94,2.41,5,RUN1991_CAT_CONUS.zip
3917918,0.69,1.91,11.64,9.7,8.47,4.25,2.06,1.01,0.94,1.4,2.21,1.05,RUN1991_CAT_CONUS.zip
3917920,0.48,1.3,1.98,0.95,3.14,1.59,0.64,0.35,0.69,1.22,1.71,0.92,RUN1991_CAT_CONUS.zip
3917922,0.47,1.22,1.95,0.79,3.08,1.57,0.61,0.35,0.75,1.27,1.64,0.92,RUN1991_CAT_CONUS.zip
3917924,0.45,1.16,1.89,0.71,3.03,1.57,0.58,0.34,0.76,1.28,1.56,0.91,RUN1991_CAT_CONUS.zip
3917926,0.42,1,1.67,0.57,2.99,1.58,0.52,0.35,0.79,1.31,1.4,0.89,RUN1991_CAT_CONUS.zip
3917946,0.43,1.24,1.7,0.62,2.64,1.41,0.57,0.37,1.31,1.16,1.93,0.66,RUN1991_CAT_CONUS.zip
3917948,0.42,1.15,2.06,0.7,2.81,1.47,0.58,0.33,0.64,1.14,1.59,0.79,RUN1991_CAT_CONUS.zip
3917950,0.4,1.06,1.97,0.6,2.78,1.48,0.53,0.31,0.7,1.18,1.42,0.76,RUN1991_CAT_CONUS.zip
948010046,0.39,1.02,1.87,0.58,2.78,1.48,0.52,0.31,0.7,1.19,1.4,0.75,RUN1991_CAT_CONUS.zip
948010047,0.4,1.05,1.89,0.61,2.83,1.5,0.53,0.32,0.7,1.2,1.46,0.79,RUN1991_CAT_CONUS.zip
948010048,0.42,1,1.67,0.57,2.99,1.58,0.52,0.35,0.8,1.32,1.4,0.89,RUN1991_CAT_CONUS.zip
948010089,0.46,1.2,1.96,0.75,3.03,1.57,0.59,0.34,0.75,1.27,1.61,0.91,RUN1991_CAT_CONUS.zip
948010091,0.45,1.16,1.92,0.71,3,1.56,0.58,0.34,0.75,1.26,1.57,0.89,RUN1991_CAT_CONUS.zip
948010092,0.42,1.15,2.03,0.69,2.85,1.49,0.57,0.33,0.67,1.17,1.58,0.81,RUN1991_CAT_CONUS.zip
948010095,0.41,1,1.71,0.56,2.93,1.55,0.51,0.33,0.77,1.28,1.39,0.85,RUN1991_CAT_CONUS.zip
948010096,0.42,1.14,2.04,0.68,2.82,1.47,0.57,0.33,0.65,1.15,1.57,0.79,RUN1991_CAT_CONUS.zip
