COMID,CAT_PPT_JAN1985,CAT_PPT_FEB1985,CAT_PPT_MAR1985,CAT_PPT_APR1985,CAT_PPT_MAY1985,CAT_PPT_JUN1985,CAT_PPT_JUL1985,CAT_PPT_AUG1985,CAT_PPT_SEP1985,CAT_PPT_OCT1985,CAT_PPT_NOV1985,CAT_PPT_DEC1985,filename
3917198,3.17,31.41,18.16,4.16,21.39,11.09,14.09,4.46,49.23,43.79,34.68,30.12,PPT1985_CAT_CONUS.zip
3917200,2.9,28.11,16,3.5,19.42,10.76,14.29,4.12,40.07,42.61,31.09,26.18,PPT1985_CAT_CONUS.zip
3917222,3.2,32.72,19.21,4.36,20.63,11.15,15.28,4.42,49.7,42.94,36.28,30.23,PPT1985_CAT_CONUS.zip
3917230,2.94,24.24,13.34,2.25,17.14,10.72,10.32,4.07,33.65,43.66,27.55,23.11,PPT1985_CAT_CONUS.zip
3917244,2.93,26.96,15.86,2.63,17.44,10.77,10.87,3.99,34.26,43.6,29.72,23.47,PPT1985_CAT_CONUS.zip
3917266,2.83,26.91,14.94,3.31,18.64,10.69,13.51,4,38.13,42.84,29.01,24.98,PPT1985_CAT_CONUS.zip
3917912,4.6,55.2,40.2,7.34,28.18,15.57,30.1,6.43,85.26,52.38,73.83,41.78,PPT1985_CAT_CONUS.zip
3917914,3.83,46.05,32.46,7.01,23.33,9.65,25.85,3.06,82.35,43.98,53.7,36.66,PPT1985_CAT_CONUS.zip
3917916,10.68,52.69,46.26,12.63,27.96,15.33,28.2,6.18,85.54,50.46,67.13,45.77,PPT1985_CAT_CONUS.zip
3917918,5.52,40.71,29.17,6.99,21.68,12.45,16.57,4.78,62.51,46.21,45.7,39.88,PPT1985_CAT_CONUS.zip
3917920,3.28,33.04,19.03,4.53,20.42,11.23,13.66,4.45,53.05,44.12,35.1,31.02,PPT1985_CAT_CONUS.zip
3917922,3.16,30.6,17.03,3.95,22.92,11.16,12.5,4.58,49.9,45.31,33.21,30.48,PPT1985_CAT_CONUS.zip
3917924,3.12,28.2,15.41,3.57,22.31,11.06,11.86,4.53,48.41,45.67,31.56,29.89,PPT1985_CAT_CONUS.zip
3917926,3.11,23.81,11.91,2.67,19.09,11,10.39,4.44,46.09,46.66,27.88,28.64,PPT1985_CAT_CONUS.zip
3917946,2.78,29.52,18.65,2.23,16.6,10.13,13.19,4.53,32.81,42.65,32.19,23.3,PPT1985_CAT_CONUS.zip
3917948,2.84,27.24,15.24,3.36,18.82,10.7,13.75,4.03,38.59,42.74,29.59,25.28,PPT1985_CAT_CONUS.zip
3917950,2.9,24.68,13.3,3,18.26,10.75,12.47,4.05,36.97,43.4,27.26,23.85,PPT1985_CAT_CONUS.zip
948010046,2.92,24.11,12.6,2.82,18.1,10.79,11.59,4.09,36.17,43.58,26.91,23.36,PPT1985_CAT_CONUS.zip
948010047,2.93,25.02,13.27,2.96,18.49,10.8,12,4.13,38.96,43.98,27.84,25.04,PPT1985_CAT_CONUS.zip
948010048,3.11,23.81,11.91,2.67,19.09,11,10.39,4.44,46.09,46.67,27.88,28.64,PPT1985_CAT_CONUS.zip
948010089,3.1,29.35,16.37,3.81,22.95,11.06,12.4,4.51,48.33,45.19,32.41,29.9,PPT1985_CAT_CONUS.zip
948010091,3.08,28.24,15.52,3.58,21.98,11.02,12.16,4.46,47.16,45.25,31.4,29.3,PPT1985_CAT_CONUS.zip
948010092,2.88,27.42,15.24,3.41,19.55,10.76,13.27,4.11,40.29,43.33,29.73,26.02,PPT1985_CAT_CONUS.zip
948010095,3.06,23.79,12.01,2.69,18.81,10.95,10.64,4.34,43.41,45.88,27.55,27.2,PPT1985_CAT_CONUS.zip
948010096,2.84,26.98,14.97,3.32,18.85,10.71,13.41,4.02,38.62,42.97,29.14,25.2,PPT1985_CAT_CONUS.zip
