COMID,CAT_PPT_JAN1978,CAT_PPT_FEB1978,CAT_PPT_MAR1978,CAT_PPT_APR1978,CAT_PPT_MAY1978,CAT_PPT_JUN1978,CAT_PPT_JUL1978,CAT_PPT_AUG1978,CAT_PPT_SEP1978,CAT_PPT_OCT1978,CAT_PPT_NOV1978,CAT_PPT_DEC1978,filename
3917194,267.93,112.93,151.14,108.69,19.45,48.72,18.63,30.4,62.33,2.8,56.17,35.94,PPT1978_CAT_CONUS.zip
3917198,133.49,49.1,46.47,45.28,15.07,40,9.72,21.21,52.69,1.78,18.98,22.57,PPT1978_CAT_CONUS.zip
3917200,130.35,49.48,46.29,45.54,13.62,35.99,9.2,20.08,46.6,1.6,16.32,18.95,PPT1978_CAT_CONUS.zip
3917222,139.7,51.91,49.7,48.15,15.72,39.93,9.69,22.73,52.36,1.67,20.72,22.38,PPT1978_CAT_CONUS.zip
3917230,102.81,29.95,35.91,28.02,10.98,35.79,9.38,15.35,43.1,1.82,10.24,16.35,PPT1978_CAT_CONUS.zip
3917244,110.43,37.02,38.75,33.98,11.68,35.62,8.37,16.37,44.36,1.81,11.15,16.38,PPT1978_CAT_CONUS.zip
3917266,125.63,47.44,45.72,43.66,13.15,35.21,9.04,19.4,45.23,1.62,14.94,18.22,PPT1978_CAT_CONUS.zip
3917912,128.17,90.05,89.93,82.66,26.63,50.8,9.97,40.42,59.14,2.03,33.09,29.2,PPT1978_CAT_CONUS.zip
3917914,169.27,77.06,94.12,78.1,19.54,45.08,21.48,28.6,54.61,1.12,27.43,24.79,PPT1978_CAT_CONUS.zip
3917916,184.15,86.66,103.76,87.32,23.62,51.46,16.68,31.14,62.33,1.99,40.27,27.63,PPT1978_CAT_CONUS.zip
3917918,172.61,66.48,80.84,62.08,20.49,43.83,10.19,29.13,58.16,1.91,29.69,26.75,PPT1978_CAT_CONUS.zip
3917920,134.35,48.22,48.23,44.59,15.69,41.53,9.85,22.11,54.57,1.83,20.11,23.92,PPT1978_CAT_CONUS.zip
3917922,122.67,43.65,42.4,40.52,14.73,40.86,9.78,19.67,54.09,1.98,17.16,23.26,PPT1978_CAT_CONUS.zip
3917924,119.91,42.14,40.67,38.41,14.12,40.11,9.7,18.53,52.7,2.01,15.41,22.62,PPT1978_CAT_CONUS.zip
3917926,110.95,35.25,35.82,30.81,12.63,39.19,9.68,16.3,50.05,2.09,11.61,21.7,PPT1978_CAT_CONUS.zip
3917946,101.69,36.69,43.52,30.47,9.91,35,15.02,17.24,49.46,1.41,11.45,17.4,PPT1978_CAT_CONUS.zip
3917948,127.06,48.08,45.92,44.24,13.27,35.39,9.08,19.6,45.55,1.61,15.33,18.39,PPT1978_CAT_CONUS.zip
3917950,120.61,45.08,42.4,40.53,12.48,35.72,8.6,17.73,43.65,1.75,12.67,17.5,PPT1978_CAT_CONUS.zip
948010046,117.77,43.75,39.5,39.13,12.16,35.88,8.47,17.15,43.06,1.77,11.97,17.31,PPT1978_CAT_CONUS.zip
948010047,119.06,43.23,40.88,38.94,12.6,36.35,8.92,17.75,45.29,1.78,12.92,18.55,PPT1978_CAT_CONUS.zip
948010048,110.95,35.25,35.82,30.81,12.63,39.19,9.68,16.3,50.05,2.1,11.61,21.7,PPT1978_CAT_CONUS.zip
948010089,122.9,44.49,42.43,40.97,14.47,40.01,9.67,19.23,52.92,1.96,16.45,22.56,PPT1978_CAT_CONUS.zip
948010091,121.14,43.19,41.59,39.5,14.06,39.5,9.62,18.76,51.84,1.95,15.54,22.08,PPT1978_CAT_CONUS.zip
948010092,125.05,46.81,45.02,43.08,13.43,36.23,9.17,19.36,46.86,1.69,15.26,19.14,PPT1978_CAT_CONUS.zip
948010095,112.47,37.33,36.58,32.83,12.47,38.33,9.34,16.45,48.13,2.01,11.61,20.51,PPT1978_CAT_CONUS.zip
948010096,125.35,47.22,45.44,43.44,13.2,35.46,9.06,19.35,45.58,1.64,14.96,18.42,PPT1978_CAT_CONUS.zip
