COMID,CAT_PPT_JAN1999,CAT_PPT_FEB1999,CAT_PPT_MAR1999,CAT_PPT_APR1999,CAT_PPT_MAY1999,CAT_PPT_JUN1999,CAT_PPT_JUL1999,CAT_PPT_AUG1999,CAT_PPT_SEP1999,CAT_PPT_OCT1999,CAT_PPT_NOV1999,CAT_PPT_DEC1999,filename
3917244,72.35,97.11,9.25,3.23,5.37,2.02,0,19,0,41.4,23.3,25.72,PPT1999_CAT_CONUS.zip
3917266,85.98,88.26,15.9,6.1,6.09,2.14,0,26.75,0,41.94,28.79,27.35,PPT1999_CAT_CONUS.zip
3917912,127.3,141.23,34.7,25.17,17.3,4.21,0.91,48.09,0.83,45.8,56.19,42.36,PPT1999_CAT_CONUS.zip
3917914,82.66,110.42,22.38,15.45,11.57,5.15,1.12,59.07,0.71,37.75,50.27,26.81,PPT1999_CAT_CONUS.zip
3917916,106.14,133.48,29.63,20.14,16.08,5.41,1.04,55.49,0.87,42.75,60.73,33.33,PPT1999_CAT_CONUS.zip
3917918,108.13,130.51,28.02,19.9,12.78,3.04,0.49,41.24,0.24,44.72,50.5,32.55,PPT1999_CAT_CONUS.zip
3917920,99.11,115.98,19.17,13.26,10.28,2.78,0.24,34.78,0.04,43.54,44.56,29.69,PPT1999_CAT_CONUS.zip
3917922,97.06,105.57,17.35,9.3,8.72,2.88,0.2,32.78,0,44.07,39.62,29.12,PPT1999_CAT_CONUS.zip
3917924,94.85,100.63,15.68,7.29,8.21,2.79,0.15,31.09,0,44.48,35.77,28.64,PPT1999_CAT_CONUS.zip
3917926,91.29,87.8,10.87,3.03,7.48,2.42,0,27.64,0,45.84,25.78,27.94,PPT1999_CAT_CONUS.zip
3917946,75.85,104.11,10.94,3.84,3.62,1.48,0.01,21.8,0,39.11,24.6,24.1,PPT1999_CAT_CONUS.zip
3917948,86.68,89.23,15.99,6.3,6.24,2.16,0.01,27.34,0,41.92,29.28,27.41,PPT1999_CAT_CONUS.zip
3917950,80.09,94.56,11.55,4.62,6.1,2.2,0,22.79,0,41.68,25.51,26.63,PPT1999_CAT_CONUS.zip
948010046,77.3,96.3,10.86,3.58,6.26,2.28,0,21.25,0,42.05,24.54,26.41,PPT1999_CAT_CONUS.zip
948010047,83.29,91.69,12.61,4.34,6.46,2.26,0,24.52,0,42.82,26.28,27.06,PPT1999_CAT_CONUS.zip
948010048,91.29,87.8,10.87,3.03,7.48,2.42,0,27.64,0,45.85,25.78,27.94,PPT1999_CAT_CONUS.zip
948010089,95.22,103.37,17.05,8.41,8.26,2.85,0.18,31.75,0,43.91,38.09,28.74,PPT1999_CAT_CONUS.zip
948010091,93.85,99.61,15.94,7.34,7.96,2.72,0.14,30.68,0,44.07,35.33,28.5,PPT1999_CAT_CONUS.zip
948010092,87.94,91.46,16.14,6.59,6.55,2.29,0.03,27.81,0,42.35,30.76,27.64,PPT1999_CAT_CONUS.zip
948010095,87.33,90.25,10.7,3.1,7.16,2.38,0,25.78,0,44.85,25.32,27.51,PPT1999_CAT_CONUS.zip
948010096,86.3,89.17,15.87,6.17,6.2,2.17,0,26.91,0,42.04,29.19,27.4,PPT1999_CAT_CONUS.zip
