COMID,CAT_PPT_JAN2005,CAT_PPT_FEB2005,CAT_PPT_MAR2005,CAT_PPT_APR2005,CAT_PPT_MAY2005,CAT_PPT_JUN2005,CAT_PPT_JUL2005,CAT_PPT_AUG2005,CAT_PPT_SEP2005,CAT_PPT_OCT2005,CAT_PPT_NOV2005,CAT_PPT_DEC2005,filename
3917230,9.41,9.39,20.86,36.39,70.49,11.59,0.28,0.11,3.49,6.21,132.44,195.75,PPT2005_CAT_CONUS.zip
3917244,11.67,9.21,20.81,37.65,69.88,14.63,0.17,0.07,4.02,8.12,132.91,195.92,PPT2005_CAT_CONUS.zip
3917266,21.84,9.85,26.29,38.54,69.76,25.96,1.25,0.18,5.29,11.17,134.85,195.7,PPT2005_CAT_CONUS.zip
3917912,54.43,12.74,45.16,62.17,94.88,31.21,1.96,0.84,11.14,26.24,138.96,240.7,PPT2005_CAT_CONUS.zip
3917914,30.88,2.48,24.65,51.76,79.08,45.37,1.65,0.46,8.17,16.07,102.29,212.71,PPT2005_CAT_CONUS.zip
3917916,42.43,2.7,36.97,55.36,89.82,44.7,1.74,0.64,7.7,20.55,114.24,232.34,PPT2005_CAT_CONUS.zip
3917918,37.28,14.51,45.76,56.66,81.67,28.12,1.99,0.55,6.31,16.26,144.14,209.56,PPT2005_CAT_CONUS.zip
3917920,30.41,17.78,38.2,51.63,73.76,23.3,1.92,0.37,5.98,11.89,152.29,191.35,PPT2005_CAT_CONUS.zip
3917922,26.62,15.84,34.6,46.77,70.89,17.59,1.77,0.27,5.59,10.99,149.25,187.23,PPT2005_CAT_CONUS.zip
3917924,24.55,14.64,31.79,44.44,70.12,16.03,1.72,0.23,5.25,10.28,146.11,184.8,PPT2005_CAT_CONUS.zip
3917926,21.54,11.41,24.65,39.64,69.1,10.42,2.04,0.14,4.34,8.87,137.83,181.73,PPT2005_CAT_CONUS.zip
3917946,13.36,9.29,19.28,37.96,74.9,18.53,0.52,0.22,3.24,6.91,133.3,210.66,PPT2005_CAT_CONUS.zip
3917948,22.41,10.08,26.49,39.03,70.11,26.01,1.25,0.19,5.39,11.3,135.23,195.47,PPT2005_CAT_CONUS.zip
3917950,17.93,9.3,22.53,38.41,70.07,23.15,0.72,0.08,4.67,9.74,134.87,193.26,PPT2005_CAT_CONUS.zip
948010046,16.19,9.35,21.84,38.17,69.8,20.92,0.53,0.07,4.42,9.45,134.63,187.34,PPT2005_CAT_CONUS.zip
948010047,19.29,9.96,23.98,38.61,69.63,20.44,1.1,0.12,4.7,9.92,135.38,189.06,PPT2005_CAT_CONUS.zip
948010048,21.54,11.41,24.65,39.64,69.1,10.42,2.05,0.14,4.34,8.87,137.83,181.73,PPT2005_CAT_CONUS.zip
948010089,25.22,15.21,33.4,45.36,70.39,18.36,1.6,0.25,5.51,10.75,147.64,186.49,PPT2005_CAT_CONUS.zip
948010091,24.34,14.16,31.4,43.88,70.12,17.64,1.64,0.22,5.3,10.47,145.02,186.42,PPT2005_CAT_CONUS.zip
948010092,22.55,10.98,27.79,39.98,69.89,24.34,1.32,0.19,5.33,11.08,137.56,193.74,PPT2005_CAT_CONUS.zip
948010095,19.94,10.85,23.78,39.23,69.28,13,1.63,0.11,4.33,8.96,136.97,182.97,PPT2005_CAT_CONUS.zip
948010096,21.91,10.11,26.57,38.88,69.79,25.48,1.25,0.18,5.28,11.11,135.5,195.07,PPT2005_CAT_CONUS.zip
