COMID,CAT_RUN_JAN1951,CAT_RUN_FEB1951,CAT_RUN_MAR1951,CAT_RUN_APR1951,CAT_RUN_MAY1951,CAT_RUN_JUN1951,CAT_RUN_JUL1951,CAT_RUN_AUG1951,CAT_RUN_SEP1951,CAT_RUN_OCT1951,CAT_RUN_NOV1951,CAT_RUN_DEC1951,filename
3917916,81.01,76.27,39.57,23.52,13.97,5.84,3,1.89,0.76,4.12,28.91,28.31,RUN1951_CAT_CONUS.zip
3917918,70.18,68.51,34.76,20.37,11.69,5.03,2.55,1.57,0.65,4.02,7.14,14.84,RUN1951_CAT_CONUS.zip
3917920,62.99,52.18,25.68,13.88,7.5,3.19,1.62,1.07,0.39,3.79,2.57,10.87,RUN1951_CAT_CONUS.zip
3917922,63.53,48.19,23.69,12.8,6.95,2.96,1.51,0.99,0.36,3.74,2.41,11.78,RUN1951_CAT_CONUS.zip
3917924,61.62,45.58,22.37,12.1,6.62,2.8,1.43,0.95,0.34,3.73,2.36,12.44,RUN1951_CAT_CONUS.zip
3917926,57.14,40.41,19.75,10.7,5.97,2.49,1.27,0.88,0.31,3.73,2.12,12.83,RUN1951_CAT_CONUS.zip
3917946,53.4,40.26,19.59,10.78,5.78,2.45,1.27,1.29,0.3,3.28,2.37,13.92,RUN1951_CAT_CONUS.zip
3917948,51.46,41.05,20.06,10.98,5.99,2.5,1.27,0.89,0.32,3.4,2.54,13.56,RUN1951_CAT_CONUS.zip
3917950,48.51,37.12,18.09,9.94,5.51,2.27,1.16,0.83,0.28,3.41,2.49,14.13,RUN1951_CAT_CONUS.zip
948010046,47.5,35.84,17.46,9.58,5.29,2.2,1.12,0.8,0.27,3.43,2.43,13.38,RUN1951_CAT_CONUS.zip
948010047,50.72,38.4,18.74,10.25,5.64,2.35,1.2,0.85,0.29,3.48,2.39,13.2,RUN1951_CAT_CONUS.zip
948010048,57.14,40.41,19.75,10.7,5.97,2.49,1.27,0.88,0.31,3.73,2.12,12.84,RUN1951_CAT_CONUS.zip
948010089,62.11,46.68,22.92,12.41,6.75,2.86,1.46,0.97,0.35,3.71,2.44,12.39,RUN1951_CAT_CONUS.zip
948010091,60.41,45.15,22.15,12,6.55,2.77,1.41,0.95,0.34,3.69,2.39,12.52,RUN1951_CAT_CONUS.zip
948010092,53.27,41.74,20.42,11.15,6.07,2.55,1.3,0.9,0.32,3.45,2.5,13.02,RUN1951_CAT_CONUS.zip
948010095,54.5,39.06,19.07,10.36,5.77,2.4,1.22,0.85,0.29,3.65,2.2,12.97,RUN1951_CAT_CONUS.zip
948010096,51.4,40.66,19.87,10.88,5.92,2.48,1.26,0.89,0.32,3.4,2.51,13.15,RUN1951_CAT_CONUS.zip
