COMID,CAT_RUN_JAN1948,CAT_RUN_FEB1948,CAT_RUN_MAR1948,CAT_RUN_APR1948,CAT_RUN_MAY1948,CAT_RUN_JUN1948,CAT_RUN_JUL1948,CAT_RUN_AUG1948,CAT_RUN_SEP1948,CAT_RUN_OCT1948,CAT_RUN_NOV1948,CAT_RUN_DEC1948,filename
3917160,17.33,11.7,16.67,17.83,10.02,5.88,2.41,2.48,2.3,1.27,1.38,0.8,RUN1948_CAT_CONUS.zip
3917162,48.64,39.29,38.75,44.38,30.73,17.03,7.89,5.09,5.06,2.01,2.21,0.52,RUN1948_CAT_CONUS.zip
3917164,44.85,30.33,36.45,30.85,19.73,10.72,4.76,3.74,3.48,1.59,1.88,0.68,RUN1948_CAT_CONUS.zip
3917172,60.24,45.37,44.36,41.68,30.37,16.05,7.51,5.06,4.87,2.03,2.2,0.62,RUN1948_CAT_CONUS.zip
3917176,48.17,36.8,41.5,52.26,43.21,22.9,10.95,6.56,4.96,2.59,2.36,0.75,RUN1948_CAT_CONUS.zip
3917178,48.47,40.46,41.57,43.83,38.7,20.6,9.86,6.1,5,2.32,2.93,0.87,RUN1948_CAT_CONUS.zip
3917194,70.49,52.64,48.1,70.79,71.03,37.35,17.76,9.69,7.79,3.16,3.51,1.06,RUN1948_CAT_CONUS.zip
3917198,3.34,2.71,6.21,11.26,6.15,4.08,1.53,1.81,1.73,1.01,1.25,0.86,RUN1948_CAT_CONUS.zip
3917200,2.79,1.24,2.9,6.12,3.27,2.73,0.82,1.34,1.37,0.87,1.12,0.87,RUN1948_CAT_CONUS.zip
3917222,4.93,4.42,9.65,16.68,8.84,5.42,2.22,2.24,1.93,1.1,1.32,0.84,RUN1948_CAT_CONUS.zip
3917230,2.36,0.43,0.73,1.96,1.27,1.77,0.27,1.08,1.06,0.78,0.96,0.9,RUN1948_CAT_CONUS.zip
3917244,2.37,0.4,0.79,2.18,1.3,1.77,0.3,1.11,1.08,0.78,1.07,0.89,RUN1948_CAT_CONUS.zip
3917266,2.24,0.47,1.05,2.46,1.38,1.81,0.34,1.04,1.21,0.81,1.06,0.87,RUN1948_CAT_CONUS.zip
3917912,50.24,43.27,42.44,39.04,26.22,14.18,6.7,4.6,4.55,1.89,2.06,0.41,RUN1948_CAT_CONUS.zip
3917914,51.09,35.69,35.69,52.06,29.93,16.72,7.21,4.28,5.39,1.53,1.63,0.41,RUN1948_CAT_CONUS.zip
3917916,58.86,43.68,39.18,54.05,41.29,22.56,10.3,6.12,6,2.23,2.45,0.63,RUN1948_CAT_CONUS.zip
3917918,24.58,18.55,24.42,31.08,22.43,12.31,5.64,3.94,3.21,1.73,1.77,0.78,RUN1948_CAT_CONUS.zip
3917920,3.47,3.87,8.73,14.56,7.89,4.91,1.96,2.1,1.91,1.1,1.31,0.81,RUN1948_CAT_CONUS.zip
3917922,2.39,0.79,1.97,3.74,2.49,2.25,0.59,1.22,1.49,0.9,1.18,0.9,RUN1948_CAT_CONUS.zip
3917924,2.25,0.46,1.01,2,1.61,1.84,0.36,1.06,1.41,0.86,1.09,0.92,RUN1948_CAT_CONUS.zip
3917926,2.19,0.39,0.91,1.89,1.56,1.91,0.3,0.97,1.37,0.83,0.94,0.97,RUN1948_CAT_CONUS.zip
3917946,2.65,0.64,0.89,2.05,1.28,1.72,0.28,1.53,1.02,0.76,1.18,0.97,RUN1948_CAT_CONUS.zip
3917948,2.4,0.69,1.6,3.55,1.93,2.08,0.48,1.12,1.25,0.82,1.07,0.87,RUN1948_CAT_CONUS.zip
3917950,2.22,0.43,0.91,2.36,1.4,1.8,0.33,0.97,1.2,0.8,0.98,0.88,RUN1948_CAT_CONUS.zip
948010046,2.23,0.41,0.83,2.23,1.34,1.8,0.31,0.96,1.14,0.8,0.95,0.87,RUN1948_CAT_CONUS.zip
948010047,2.22,0.42,0.92,2.24,1.4,1.82,0.31,0.99,1.21,0.81,0.98,0.89,RUN1948_CAT_CONUS.zip
948010048,2.19,0.39,0.91,1.89,1.56,1.92,0.3,0.97,1.37,0.83,0.94,0.98,RUN1948_CAT_CONUS.zip
948010089,2.26,0.48,1.05,2.07,1.61,1.81,0.37,1.08,1.41,0.87,1.13,0.9,RUN1948_CAT_CONUS.zip
948010091,2.25,0.47,1.02,2.07,1.58,1.83,0.36,1.06,1.39,0.86,1.09,0.91,RUN1948_CAT_CONUS.zip
948010092,2.24,0.47,1.05,2.37,1.42,1.81,0.34,1.04,1.25,0.82,1.07,0.87,RUN1948_CAT_CONUS.zip
948010095,2.2,0.39,0.88,1.97,1.5,1.88,0.3,0.96,1.3,0.82,0.93,0.95,RUN1948_CAT_CONUS.zip
948010096,2.24,0.47,1.04,2.43,1.39,1.81,0.34,1.04,1.21,0.81,1.06,0.87,RUN1948_CAT_CONUS.zip
