COMID,CAT_RUN_JAN1977,CAT_RUN_FEB1977,CAT_RUN_MAR1977,CAT_RUN_APR1977,CAT_RUN_MAY1977,CAT_RUN_JUN1977,CAT_RUN_JUL1977,CAT_RUN_AUG1977,CAT_RUN_SEP1977,CAT_RUN_OCT1977,CAT_RUN_NOV1977,CAT_RUN_DEC1977,filename
3917172,0.47,1.57,1.04,0.68,7.25,2.98,0.95,1.21,4.91,1.94,17.03,68.99,RUN1977_CAT_CONUS.zip
3917176,0.41,1.53,6.17,3.39,9.14,4.21,1.78,1.21,3.82,1.64,3.14,47.85,RUN1977_CAT_CONUS.zip
3917178,0.44,5.36,7.05,3.73,7.61,3.33,1.34,1.17,3.95,1.75,3.13,61,RUN1977_CAT_CONUS.zip
3917194,0.55,7.36,15.02,7.8,10.14,5.29,2.38,1.36,4.13,1.54,5.58,72.22,RUN1977_CAT_CONUS.zip
3917198,0.17,0.61,0.57,0.28,2.96,1.44,0.17,0.35,2.43,1.26,2.25,17.86,RUN1977_CAT_CONUS.zip
3917200,0.19,0.57,0.5,0.25,2.62,1.38,0.16,0.31,2.07,1.2,2.16,14.06,RUN1977_CAT_CONUS.zip
3917222,0.17,0.64,0.64,0.3,2.97,1.41,0.17,0.37,2.56,1.26,2.34,19.62,RUN1977_CAT_CONUS.zip
3917230,0.21,0.5,0.35,0.13,2.41,1.44,0.15,0.25,1.75,1.2,2.43,10.76,RUN1977_CAT_CONUS.zip
3917244,0.19,0.47,0.36,0.17,2.44,1.41,0.15,0.27,1.73,1.21,2.26,10.49,RUN1977_CAT_CONUS.zip
3917266,0.19,0.55,0.45,0.23,2.56,1.39,0.16,0.31,1.97,1.19,2.09,12.06,RUN1977_CAT_CONUS.zip
3917912,0.42,1.78,0.95,0.68,5.57,2.1,0.63,1.09,4.07,1.86,8.42,69.17,RUN1977_CAT_CONUS.zip
3917914,0.34,0.99,0.47,0.47,3.3,2.04,0.39,0.46,3.47,1.31,10.89,76.4,RUN1977_CAT_CONUS.zip
3917916,0.46,4.47,5.26,3.03,6.12,3.18,1.11,0.94,3.92,1.63,8.22,73.7,RUN1977_CAT_CONUS.zip
3917918,0.26,1,2.74,1.47,5.45,2.5,0.77,0.69,3.26,1.44,2.71,32.97,RUN1977_CAT_CONUS.zip
3917920,0.15,0.61,0.59,0.28,3.1,1.47,0.17,0.38,2.64,1.28,2.23,18.19,RUN1977_CAT_CONUS.zip
3917922,0.16,0.57,0.49,0.24,3,1.5,0.17,0.33,2.31,1.28,2.2,17.68,RUN1977_CAT_CONUS.zip
3917924,0.17,0.54,0.44,0.21,2.93,1.5,0.16,0.31,2.2,1.27,2.14,15.93,RUN1977_CAT_CONUS.zip
3917926,0.18,0.47,0.35,0.15,2.85,1.53,0.17,0.29,2.03,1.26,2.02,14.11,RUN1977_CAT_CONUS.zip
3917946,0.24,0.76,0.5,0.14,2.38,1.44,0.17,0.24,1.73,1.08,2.58,11.66,RUN1977_CAT_CONUS.zip
3917948,0.19,0.55,0.46,0.23,2.57,1.38,0.16,0.31,1.99,1.19,2.11,12.61,RUN1977_CAT_CONUS.zip
3917950,0.19,0.51,0.39,0.21,2.52,1.39,0.15,0.28,1.86,1.2,2.1,10.7,RUN1977_CAT_CONUS.zip
948010046,0.19,0.48,0.37,0.18,2.5,1.4,0.15,0.28,1.83,1.21,2.09,10.32,RUN1977_CAT_CONUS.zip
948010047,0.19,0.5,0.39,0.19,2.59,1.42,0.15,0.29,1.92,1.21,2.07,11.73,RUN1977_CAT_CONUS.zip
948010048,0.19,0.47,0.35,0.15,2.85,1.54,0.17,0.29,2.03,1.26,2.02,14.11,RUN1977_CAT_CONUS.zip
948010089,0.17,0.56,0.47,0.23,2.93,1.49,0.16,0.31,2.23,1.27,2.17,16.17,RUN1977_CAT_CONUS.zip
948010091,0.17,0.55,0.45,0.22,2.88,1.49,0.16,0.31,2.18,1.26,2.14,15.51,RUN1977_CAT_CONUS.zip
948010092,0.18,0.55,0.45,0.23,2.63,1.41,0.16,0.31,2.02,1.2,2.1,12.93,RUN1977_CAT_CONUS.zip
948010095,0.19,0.47,0.35,0.15,2.75,1.5,0.16,0.28,1.97,1.24,2.03,13.06,RUN1977_CAT_CONUS.zip
948010096,0.18,0.54,0.45,0.22,2.57,1.39,0.16,0.31,1.98,1.19,2.09,12.24,RUN1977_CAT_CONUS.zip
