COMID,CAT_TAV_JAN1958,CAT_TAV_FEB1958,CAT_TAV_MAR1958,CAT_TAV_APR1958,CAT_TAV_MAY1958,CAT_TAV_JUN1958,CAT_TAV_JUL1958,CAT_TAV_AUG1958,CAT_TAV_SEP1958,CAT_TAV_OCT1958,CAT_TAV_NOV1958,CAT_TAV_DEC1958,filename
3917946,2.31,6.48,4.53,8.88,15.89,17.59,22.93,23.07,16.78,13.27,5.82,4.66,TAV1958_CAT_CONUS.zip
3917948,1.9,5.98,3.66,7.98,14.99,16.59,21.66,22.1,15.97,12.57,5.15,4.53,TAV1958_CAT_CONUS.zip
3917950,2.02,6.1,3.89,8.23,15.25,16.89,22,22.38,16.21,12.76,5.33,4.58,TAV1958_CAT_CONUS.zip
948010046,2.01,6.1,3.89,8.22,15.25,16.89,22.01,22.37,16.21,12.75,5.33,4.57,TAV1958_CAT_CONUS.zip
948010047,1.96,6.06,3.8,8.12,15.14,16.77,21.87,22.25,16.1,12.66,5.24,4.54,TAV1958_CAT_CONUS.zip
948010048,1.91,6.07,3.77,8.07,15.09,16.74,21.85,22.19,16.04,12.58,5.19,4.47,TAV1958_CAT_CONUS.zip
948010089,1.66,5.79,3.32,7.6,14.62,16.2,21.22,21.65,15.57,12.18,4.78,4.35,TAV1958_CAT_CONUS.zip
948010091,1.72,5.85,3.43,7.71,14.73,16.32,21.36,21.78,15.68,12.28,4.88,4.38,TAV1958_CAT_CONUS.zip
948010092,1.86,5.95,3.62,7.93,14.94,16.54,21.6,22.04,15.9,12.51,5.09,4.5,TAV1958_CAT_CONUS.zip
948010095,1.94,6.08,3.81,8.11,15.14,16.78,21.9,22.24,16.09,12.63,5.23,4.49,TAV1958_CAT_CONUS.zip
948010096,1.9,5.99,3.68,8.01,15.01,16.62,21.69,22.12,15.98,12.58,5.16,4.53,TAV1958_CAT_CONUS.zip
