COMID,CAT_TAV_JAN1954,CAT_TAV_FEB1954,CAT_TAV_MAR1954,CAT_TAV_APR1954,CAT_TAV_MAY1954,CAT_TAV_JUN1954,CAT_TAV_JUL1954,CAT_TAV_AUG1954,CAT_TAV_SEP1954,CAT_TAV_OCT1954,CAT_TAV_NOV1954,CAT_TAV_DEC1954,filename
3917230,2,5.12,4.88,10.27,14.74,15,20.88,18.42,14.75,10.22,6.3,1.26,TAV1954_CAT_CONUS.zip
3917244,1.96,5.09,4.81,10.2,14.66,14.92,20.79,18.29,14.66,10.15,6.26,1.2,TAV1954_CAT_CONUS.zip
3917266,1.63,4.91,4.41,9.78,14.15,14.37,20.23,17.62,14.18,9.82,6.06,0.98,TAV1954_CAT_CONUS.zip
3917912,0.73,4.86,1.41,5.71,11.2,10.92,17.75,14.96,13.02,8.15,3.74,-0.42,TAV1954_CAT_CONUS.zip
3917914,1.1,5.34,1,5.25,10.97,10.74,17.78,14.93,13.25,7.89,3.57,-0.73,TAV1954_CAT_CONUS.zip
3917916,0.94,5.28,0.66,4.63,10.66,10.25,17.59,14.67,13.42,7.9,3.07,-0.7,TAV1954_CAT_CONUS.zip
3917918,0.82,4.57,2.91,7.86,12.48,12.53,18.47,15.88,13.38,8.74,5.05,0.15,TAV1954_CAT_CONUS.zip
3917920,0.99,4.43,3.63,8.94,13.18,13.46,19.04,16.52,13.44,9.03,5.6,0.37,TAV1954_CAT_CONUS.zip
3917922,1.28,4.66,4.01,9.31,13.61,13.86,19.53,16.99,13.69,9.42,5.82,0.7,TAV1954_CAT_CONUS.zip
3917924,1.4,4.74,4.16,9.47,13.8,14.04,19.77,17.24,13.84,9.56,5.9,0.81,TAV1954_CAT_CONUS.zip
3917926,1.63,4.9,4.45,9.78,14.17,14.43,20.26,17.77,14.23,9.83,6.05,1,TAV1954_CAT_CONUS.zip
3917946,2.2,5.22,5.08,10.49,14.99,15.23,21.13,18.66,14.93,10.37,6.41,1.37,TAV1954_CAT_CONUS.zip
3917948,1.6,4.9,4.37,9.74,14.11,14.32,20.18,17.56,14.15,9.79,6.04,0.96,TAV1954_CAT_CONUS.zip
3917950,1.77,4.99,4.58,9.97,14.37,14.61,20.48,17.88,14.39,9.97,6.15,1.08,TAV1954_CAT_CONUS.zip
948010046,1.75,4.99,4.57,9.96,14.35,14.59,20.47,17.92,14.39,9.97,6.15,1.08,TAV1954_CAT_CONUS.zip
948010047,1.68,4.94,4.49,9.86,14.24,14.48,20.34,17.78,14.28,9.89,6.09,1.03,TAV1954_CAT_CONUS.zip
948010048,1.64,4.91,4.46,9.79,14.18,14.44,20.27,17.78,14.24,9.84,6.06,1.01,TAV1954_CAT_CONUS.zip
948010089,1.35,4.71,4.09,9.4,13.72,13.96,19.66,17.11,13.76,9.5,5.87,0.76,TAV1954_CAT_CONUS.zip
948010091,1.42,4.76,4.17,9.5,13.83,14.07,19.8,17.26,13.87,9.58,5.91,0.82,TAV1954_CAT_CONUS.zip
948010092,1.57,4.86,4.34,9.7,14.05,14.28,20.11,17.51,14.09,9.75,6.02,0.93,TAV1954_CAT_CONUS.zip
948010095,1.67,4.93,4.49,9.84,14.23,14.48,20.33,17.82,14.28,9.87,6.08,1.03,TAV1954_CAT_CONUS.zip
948010096,1.61,4.9,4.39,9.76,14.13,14.35,20.2,17.59,14.16,9.8,6.05,0.97,TAV1954_CAT_CONUS.zip
