COMID,CAT_PPT_JAN1949,CAT_PPT_FEB1949,CAT_PPT_MAR1949,CAT_PPT_APR1949,CAT_PPT_MAY1949,CAT_PPT_JUN1949,CAT_PPT_JUL1949,CAT_PPT_AUG1949,CAT_PPT_SEP1949,CAT_PPT_OCT1949,CAT_PPT_NOV1949,CAT_PPT_DEC1949,filename
3917912,23.9,79.21,39.28,12.05,56.59,16.01,1.24,0.21,20.64,23.74,47.25,36.85,PPT1949_CAT_CONUS.zip
3917914,16.55,62.78,58.69,6.91,60.03,12.73,1.39,0.83,18.78,14.93,35.19,25.79,PPT1949_CAT_CONUS.zip
3917916,21.79,71.71,68.83,11.33,66.37,14.61,1.22,0.57,17.64,18.88,49.86,36.12,PPT1949_CAT_CONUS.zip
3917918,16.22,54.74,47.19,6.85,45.65,13.23,0.98,0.21,17.97,19.72,34.12,31.25,PPT1949_CAT_CONUS.zip
3917920,10.76,38.87,33.55,4.9,38.22,13.02,0.99,0.04,14.96,18.35,22.73,22.39,PPT1949_CAT_CONUS.zip
3917922,10.25,35.07,36.48,4.48,36.83,13.74,1.03,0.02,14.23,18.59,20.77,20.72,PPT1949_CAT_CONUS.zip
3917924,9.71,32.29,35.6,4.18,36.56,14.01,1.04,0.01,13.68,18.65,19.57,19.63,PPT1949_CAT_CONUS.zip
3917926,8.95,26.61,31.12,3.56,36.15,14.72,1.05,0.01,12.33,19.2,16.68,17.42,PPT1949_CAT_CONUS.zip
3917946,8.12,33.66,27.29,4.37,31.95,13.18,0.72,0,10.32,17.01,19.76,17.58,PPT1949_CAT_CONUS.zip
3917948,8.61,32.54,44.04,4.39,35.19,12.94,0.9,0.04,12.14,16.92,19.79,18.73,PPT1949_CAT_CONUS.zip
3917950,8.21,29.34,39.84,3.97,35.29,13.4,0.93,0.02,11.33,17.32,18.14,17.17,PPT1949_CAT_CONUS.zip
948010046,8.1,27.9,37.25,3.78,33.84,13.47,0.94,0.02,11.19,17.42,17.24,17.04,PPT1949_CAT_CONUS.zip
948010047,8.42,29.07,38.35,3.92,34.71,13.57,0.95,0.02,11.71,17.61,17.92,17.59,PPT1949_CAT_CONUS.zip
948010048,8.95,26.61,31.12,3.56,36.15,14.73,1.06,0.01,12.33,19.21,16.68,17.42,PPT1949_CAT_CONUS.zip
948010089,9.84,33.89,37.51,4.36,36.56,13.74,1.02,0.02,13.94,18.36,20.39,20.17,PPT1949_CAT_CONUS.zip
948010091,9.59,32.54,36.98,4.23,36.36,13.84,1.02,0.02,13.52,18.38,19.71,19.58,PPT1949_CAT_CONUS.zip
948010092,8.79,32.44,42.75,4.34,35.28,13.15,0.92,0.03,12.41,17.19,19.72,18.77,PPT1949_CAT_CONUS.zip
948010095,8.71,26.81,32.51,3.6,35.5,14.41,1.03,0.01,12,18.75,16.75,17.27,PPT1949_CAT_CONUS.zip
948010096,8.57,32.07,43.69,4.33,35,13.04,0.9,0.03,12.08,16.96,19.55,18.46,PPT1949_CAT_CONUS.zip
