COMID,CAT_RUN_JAN2012,CAT_RUN_FEB2012,CAT_RUN_MAR2012,CAT_RUN_APR2012,CAT_RUN_MAY2012,CAT_RUN_JUN2012,CAT_RUN_JUL2012,CAT_RUN_AUG2012,CAT_RUN_SEP2012,CAT_RUN_OCT2012,CAT_RUN_NOV2012,CAT_RUN_DEC2012,filename
3917946,1.66,0.91,2.64,1.65,0.35,1.31,0.27,0,0,0.63,2.71,3.19,RUN2012_CAT_CONUS.zip
3917948,2.12,1.22,7.15,4.44,1.69,1.94,0.67,0.16,0.06,1.02,3.18,4.65,RUN2012_CAT_CONUS.zip
3917950,1.88,1.03,3.7,2.3,0.65,1.34,0.42,0.04,0,0.85,2.81,2.61,RUN2012_CAT_CONUS.zip
948010046,1.75,0.93,3.07,1.97,0.51,1.25,0.4,0.03,0,0.78,2.65,2.4,RUN2012_CAT_CONUS.zip
948010047,1.93,1.03,3.76,2.39,0.72,1.44,0.44,0.05,0.01,0.89,2.9,2.62,RUN2012_CAT_CONUS.zip
948010048,2.04,0.94,2.79,2.07,0.64,1.54,0.44,0.03,0,1,3.11,2.76,RUN2012_CAT_CONUS.zip
948010089,2.43,1.29,15.89,9.13,4.12,3.37,1.28,0.45,0.2,1.33,3.82,15.62,RUN2012_CAT_CONUS.zip
948010091,2.34,1.22,12.89,7.49,3.3,2.93,1.08,0.35,0.15,1.24,3.64,12.49,RUN2012_CAT_CONUS.zip
948010092,2.16,1.21,7.49,4.39,1.69,1.98,0.67,0.16,0.06,1.05,3.25,5.52,RUN2012_CAT_CONUS.zip
948010095,1.95,0.93,2.79,2.01,0.59,1.45,0.42,0.03,0,0.93,2.97,2.65,RUN2012_CAT_CONUS.zip
948010096,2.1,1.2,5.74,3.4,1.18,1.69,0.54,0.1,0.03,0.99,3.12,3.46,RUN2012_CAT_CONUS.zip
