COMID,CAT_RUN_JAN2000,CAT_RUN_FEB2000,CAT_RUN_MAR2000,CAT_RUN_APR2000,CAT_RUN_MAY2000,CAT_RUN_JUN2000,CAT_RUN_JUL2000,CAT_RUN_AUG2000,CAT_RUN_SEP2000,CAT_RUN_OCT2000,CAT_RUN_NOV2000,CAT_RUN_DEC2000,filename
3917160,16.28,47.5,26.56,25.02,11.89,5.83,3.16,1.53,1.31,2.87,0.85,0.8,RUN2000_CAT_CONUS.zip
3917162,19.02,76.98,63.99,49.6,24.44,11.99,6.21,3.08,2.34,3.5,0.82,0.64,RUN2000_CAT_CONUS.zip
3917164,13.7,64.34,40.34,40.68,19.67,9.6,5.02,2.48,1.86,3.15,0.92,0.78,RUN2000_CAT_CONUS.zip
3917172,21.46,71.46,60.06,52.59,25.88,12.66,6.53,3.27,2.32,3.53,0.9,0.8,RUN2000_CAT_CONUS.zip
3917176,11.59,63.5,48.34,44.76,21.63,10.62,5.55,2.73,2.07,3.41,0.87,0.77,RUN2000_CAT_CONUS.zip
3917178,13.8,72.4,54.63,49.77,24.28,11.87,6.17,3.05,2.27,3.55,0.88,0.73,RUN2000_CAT_CONUS.zip
3917194,26.17,78.34,63.6,51.86,25.59,12.5,6.42,3.2,2.53,3.47,0.87,0.61,RUN2000_CAT_CONUS.zip
3917198,9.91,31.5,15.82,11.18,5.17,2.61,1.55,0.67,0.89,2.57,0.6,0.78,RUN2000_CAT_CONUS.zip
3917200,4.67,21.94,10.69,7.21,3.12,1.68,1.09,0.33,0.68,2.46,0.48,0.77,RUN2000_CAT_CONUS.zip
3917222,10.67,36.6,18.67,13.82,6.42,3.22,1.85,0.82,0.99,2.58,0.62,0.77,RUN2000_CAT_CONUS.zip
3917230,3.08,1.56,0.96,2.64,0.6,0.54,0.44,0,0.38,2.37,0.3,0.72,RUN2000_CAT_CONUS.zip
3917244,3.13,3.52,1.78,2.77,0.85,0.63,0.43,0.02,0.41,2.38,0.32,0.7,RUN2000_CAT_CONUS.zip
3917266,3.24,17.17,8.39,6.04,2.51,1.4,0.96,0.23,0.61,2.45,0.47,0.77,RUN2000_CAT_CONUS.zip
3917912,16.28,75.11,57.79,50.34,24.71,12.08,6.27,3.11,2.3,3.61,0.82,0.73,RUN2000_CAT_CONUS.zip
3917914,27.93,60.04,34.82,24.77,12.02,5.91,3.17,1.57,1.78,2.52,0.59,0.47,RUN2000_CAT_CONUS.zip
3917916,25.28,71.93,56.46,43.58,21.47,10.55,5.44,2.71,2.25,3.15,0.74,0.54,RUN2000_CAT_CONUS.zip
3917918,12.43,49.23,32.41,29.56,14.13,6.95,3.72,1.79,1.54,2.98,0.79,0.76,RUN2000_CAT_CONUS.zip
3917920,12.63,35.58,18.33,14.49,6.74,3.36,1.92,0.88,1.02,2.64,0.68,0.78,RUN2000_CAT_CONUS.zip
3917922,9.36,25.1,12.58,8.27,3.83,1.95,1.22,0.51,0.77,2.58,0.59,0.8,RUN2000_CAT_CONUS.zip
3917924,6.97,20.44,10.22,6.78,3.09,1.61,1.05,0.38,0.68,2.58,0.54,0.79,RUN2000_CAT_CONUS.zip
3917926,3.32,10.69,5.43,4.57,1.89,1.06,0.76,0.14,0.52,2.62,0.41,0.78,RUN2000_CAT_CONUS.zip
3917946,3.3,1.86,1.24,2.78,0.56,0.59,0.57,0,0.33,2.31,0.29,0.68,RUN2000_CAT_CONUS.zip
3917948,3.61,18.52,9.04,6.37,2.68,1.47,0.99,0.25,0.63,2.45,0.47,0.77,RUN2000_CAT_CONUS.zip
3917950,3.23,10.48,5.08,4.37,1.7,1.02,0.69,0.12,0.51,2.41,0.39,0.74,RUN2000_CAT_CONUS.zip
948010046,3.18,7.71,3.75,3.63,1.38,0.86,0.55,0.08,0.48,2.42,0.37,0.72,RUN2000_CAT_CONUS.zip
948010047,3.23,11.63,5.72,4.67,1.88,1.09,0.73,0.14,0.53,2.47,0.41,0.75,RUN2000_CAT_CONUS.zip
948010048,3.32,10.69,5.43,4.57,1.89,1.06,0.76,0.14,0.52,2.63,0.41,0.78,RUN2000_CAT_CONUS.zip
948010089,7.74,22.97,11.45,7.36,3.39,1.76,1.12,0.44,0.73,2.56,0.57,0.79,RUN2000_CAT_CONUS.zip
948010091,6.66,20.49,10.22,6.8,3.07,1.61,1.05,0.37,0.68,2.56,0.53,0.79,RUN2000_CAT_CONUS.zip
948010092,4.19,18.4,9.04,6.32,2.69,1.47,0.99,0.27,0.63,2.47,0.49,0.77,RUN2000_CAT_CONUS.zip
948010095,3.28,9.61,4.84,4.25,1.72,0.99,0.69,0.12,0.5,2.57,0.39,0.76,RUN2000_CAT_CONUS.zip
948010096,3.47,17.3,8.46,6.06,2.53,1.4,0.96,0.23,0.61,2.45,0.47,0.77,RUN2000_CAT_CONUS.zip
