COMID,CAT_RUN_JAN1989,CAT_RUN_FEB1989,CAT_RUN_MAR1989,CAT_RUN_APR1989,CAT_RUN_MAY1989,CAT_RUN_JUN1989,CAT_RUN_JUL1989,CAT_RUN_AUG1989,CAT_RUN_SEP1989,CAT_RUN_OCT1989,CAT_RUN_NOV1989,CAT_RUN_DEC1989,filename
3917912,29.4,34.77,83.12,49.93,26.98,12.79,6.05,4.37,4.66,4.15,1.13,0.86,RUN1989_CAT_CONUS.zip
3917914,30.01,23.93,69.83,37.32,23.74,10.65,5.12,3.74,3.98,3.65,1.16,0.44,RUN1989_CAT_CONUS.zip
3917916,30.76,30.35,73.3,49.55,34.44,16.01,7.74,5.16,4.81,4.32,1.49,0.63,RUN1989_CAT_CONUS.zip
3917918,18.25,14.66,55.85,32.48,18.91,8.64,4.06,2.88,3.63,3.41,1.09,0.53,RUN1989_CAT_CONUS.zip
3917920,5.42,2.59,30.65,14.68,9.38,3.88,1.7,1.59,2.72,2.95,0.69,0.42,RUN1989_CAT_CONUS.zip
3917922,2.1,0.92,22.7,10.66,7.54,2.89,1.23,1.24,2.49,2.93,0.64,0.35,RUN1989_CAT_CONUS.zip
3917924,0.63,0.18,20.19,9.33,6.94,2.58,1.08,1.13,2.4,2.91,0.6,0.34,RUN1989_CAT_CONUS.zip
3917926,0.62,0.15,15.47,6.89,5.81,2.04,0.81,0.94,2.28,2.88,0.53,0.32,RUN1989_CAT_CONUS.zip
3917946,0.7,0.24,14.75,6.46,5.35,1.87,0.73,1.01,2.03,2.6,0.53,0.28,RUN1989_CAT_CONUS.zip
3917948,1,0.34,17.2,7.84,5.98,2.17,0.86,1.03,2.02,2.73,0.57,0.32,RUN1989_CAT_CONUS.zip
3917950,0.61,0.15,11.9,5.12,4.7,1.52,0.55,0.82,1.87,2.69,0.52,0.3,RUN1989_CAT_CONUS.zip
948010046,0.59,0.15,10.05,4.18,4.27,1.3,0.44,0.76,1.82,2.69,0.49,0.3,RUN1989_CAT_CONUS.zip
948010047,0.61,0.15,13.23,5.8,5.08,1.71,0.64,0.88,1.98,2.74,0.52,0.31,RUN1989_CAT_CONUS.zip
948010048,0.62,0.15,15.47,6.89,5.81,2.04,0.81,0.94,2.28,2.88,0.53,0.32,RUN1989_CAT_CONUS.zip
948010089,0.64,0.18,21.23,9.87,7.17,2.69,1.14,1.18,2.4,2.9,0.62,0.34,RUN1989_CAT_CONUS.zip
948010091,0.63,0.18,19.86,9.17,6.82,2.53,1.05,1.12,2.35,2.88,0.6,0.34,RUN1989_CAT_CONUS.zip
948010092,0.64,0.17,17.02,7.75,5.98,2.16,0.86,1.03,2.07,2.75,0.58,0.32,RUN1989_CAT_CONUS.zip
948010095,0.61,0.14,13.86,6.08,5.36,1.82,0.7,0.88,2.15,2.82,0.51,0.31,RUN1989_CAT_CONUS.zip
948010096,0.64,0.17,16.06,7.26,5.72,2.04,0.8,0.99,2,2.72,0.57,0.32,RUN1989_CAT_CONUS.zip
