COMID,CAT_RUN_JAN1949,CAT_RUN_FEB1949,CAT_RUN_MAR1949,CAT_RUN_APR1949,CAT_RUN_MAY1949,CAT_RUN_JUN1949,CAT_RUN_JUL1949,CAT_RUN_AUG1949,CAT_RUN_SEP1949,CAT_RUN_OCT1949,CAT_RUN_NOV1949,CAT_RUN_DEC1949,filename
3917194,0.49,21.37,59.65,65.15,52,25.02,12.25,6.15,3.87,2.26,3.28,0.8,RUN1949_CAT_CONUS.zip
3917198,0.01,0.69,3.61,1.33,2.43,0.92,0.18,0.06,0.75,0.92,1.08,0.43,RUN1949_CAT_CONUS.zip
3917200,0,0.68,2.41,0.56,1.96,0.72,0.09,0.02,0.63,0.85,1.01,0.41,RUN1949_CAT_CONUS.zip
3917222,0.02,0.73,5.43,2.26,2.94,1.13,0.3,0.12,0.79,0.93,1.13,0.45,RUN1949_CAT_CONUS.zip
3917230,0,0.58,1.23,0.17,1.6,0.68,0.04,0,0.53,0.88,0.8,0.35,RUN1949_CAT_CONUS.zip
3917244,0,0.57,1.47,0.18,1.59,0.67,0.05,0,0.52,0.87,0.82,0.36,RUN1949_CAT_CONUS.zip
3917266,0,0.66,1.8,0.22,1.75,0.65,0.05,0,0.6,0.84,0.97,0.39,RUN1949_CAT_CONUS.zip
3917912,0.1,12.23,44.42,33.41,20.52,9.64,4.48,2.22,2.13,1.74,2.19,0.62,RUN1949_CAT_CONUS.zip
3917914,0.14,19.88,52.19,34.97,20.77,9.52,4.51,2.25,2.05,1.28,1.65,0.43,RUN1949_CAT_CONUS.zip
3917916,0.28,21.77,50.8,47.94,37.09,17.62,8.5,4.24,2.98,1.97,2.37,0.65,RUN1949_CAT_CONUS.zip
3917918,0.07,5.4,22.69,17.83,13.41,6.22,2.83,1.39,1.59,1.33,1.7,0.6,RUN1949_CAT_CONUS.zip
3917920,0.02,0.68,4.81,2.03,2.8,1.1,0.27,0.11,0.8,0.94,1.11,0.42,RUN1949_CAT_CONUS.zip
3917922,0,0.66,2.85,0.94,2.2,0.86,0.14,0.04,0.73,0.93,1.01,0.41,RUN1949_CAT_CONUS.zip
3917924,0,0.62,1.39,0.21,1.82,0.7,0.05,0,0.68,0.92,0.96,0.4,RUN1949_CAT_CONUS.zip
3917926,0,0.55,1.27,0.18,1.81,0.73,0.05,0,0.62,0.95,0.83,0.37,RUN1949_CAT_CONUS.zip
3917946,0,0.77,1.2,0.21,1.59,0.66,0.03,0,0.51,0.84,0.98,0.39,RUN1949_CAT_CONUS.zip
3917948,0,0.66,1.98,0.32,1.81,0.67,0.06,0,0.6,0.84,0.98,0.39,RUN1949_CAT_CONUS.zip
3917950,0,0.62,1.65,0.2,1.76,0.67,0.04,0,0.56,0.86,0.9,0.37,RUN1949_CAT_CONUS.zip
948010046,0,0.58,1.54,0.19,1.69,0.67,0.05,0,0.56,0.86,0.86,0.37,RUN1949_CAT_CONUS.zip
948010047,0,0.6,1.57,0.19,1.73,0.68,0.05,0,0.58,0.87,0.89,0.37,RUN1949_CAT_CONUS.zip
948010048,0,0.55,1.27,0.18,1.81,0.74,0.05,0,0.62,0.96,0.83,0.37,RUN1949_CAT_CONUS.zip
948010089,0,0.65,1.46,0.22,1.82,0.68,0.05,0,0.7,0.91,0.99,0.4,RUN1949_CAT_CONUS.zip
948010091,0,0.63,1.46,0.21,1.81,0.69,0.05,0,0.68,0.91,0.96,0.4,RUN1949_CAT_CONUS.zip
948010092,0,0.65,1.72,0.22,1.76,0.65,0.05,0,0.62,0.85,0.97,0.39,RUN1949_CAT_CONUS.zip
948010095,0,0.55,1.33,0.18,1.77,0.72,0.05,0,0.6,0.93,0.83,0.36,RUN1949_CAT_CONUS.zip
948010096,0,0.65,1.77,0.21,1.75,0.65,0.05,0,0.6,0.84,0.96,0.39,RUN1949_CAT_CONUS.zip
