COMID,CAT_RUN_JAN1984,CAT_RUN_FEB1984,CAT_RUN_MAR1984,CAT_RUN_APR1984,CAT_RUN_MAY1984,CAT_RUN_JUN1984,CAT_RUN_JUL1984,CAT_RUN_AUG1984,CAT_RUN_SEP1984,CAT_RUN_OCT1984,CAT_RUN_NOV1984,CAT_RUN_DEC1984,filename
3917176,55.98,71.69,62.64,34.8,17.04,9.18,4.71,3.91,1.36,3.77,32.01,23.43,RUN1984_CAT_CONUS.zip
3917178,63.32,68.87,58.14,33.63,16.51,9.2,4.41,4.32,1.33,3.99,33.43,23.77,RUN1984_CAT_CONUS.zip
3917194,69.77,100.96,84.51,48.72,24.12,13.42,6.59,5.25,1.81,3.67,31.05,16.15,RUN1984_CAT_CONUS.zip
3917198,25.97,23.22,13.34,6.97,3.42,1.92,0.96,1.43,0.45,3.17,5.24,5.58,RUN1984_CAT_CONUS.zip
3917200,21.02,16.59,9.45,4.93,2.38,1.44,0.76,1.27,0.37,2.93,5.53,3.14,RUN1984_CAT_CONUS.zip
3917222,27.32,26.31,15.77,8.23,4,2.22,1.12,1.58,0.49,3.11,7.02,7.87,RUN1984_CAT_CONUS.zip
3917230,12.19,7.88,4.38,2.41,1.22,0.84,0.42,0.8,0.29,3.09,4.69,0.43,RUN1984_CAT_CONUS.zip
3917244,12.72,7.48,4.29,2.34,1.18,0.83,0.42,0.87,0.29,3.03,4.71,0.42,RUN1984_CAT_CONUS.zip
3917266,18.74,14.34,8.01,4.15,2.03,1.26,0.67,1.17,0.35,2.91,4.92,1.27,RUN1984_CAT_CONUS.zip
3917912,67.39,72.96,53.36,31.58,15.66,8.87,4,4.58,1.3,4.2,44.87,28.69,RUN1984_CAT_CONUS.zip
3917914,66.61,68.13,46.98,25.51,12.56,7.98,3.34,3.57,1.04,3.35,46.7,26.57,RUN1984_CAT_CONUS.zip
3917916,66.85,86.65,66.2,39.2,19.48,11.05,5.22,4.63,1.55,3.77,37.14,19.12,RUN1984_CAT_CONUS.zip
3917918,39.66,47.45,37.15,20.04,9.82,5.29,2.66,2.54,0.89,3.48,20.76,16.32,RUN1984_CAT_CONUS.zip
3917920,26.64,27.32,15.82,8.21,4.09,2.21,1.08,1.5,0.51,3.24,4.39,5.69,RUN1984_CAT_CONUS.zip
3917922,25.25,20.15,11.08,5.78,2.87,1.66,0.8,1.26,0.42,3.31,4.51,3.69,RUN1984_CAT_CONUS.zip
3917924,23.94,17.11,9.37,4.9,2.45,1.45,0.7,1.15,0.39,3.32,4.51,2.58,RUN1984_CAT_CONUS.zip
3917926,21.45,12.37,6.85,3.59,1.85,1.17,0.56,0.95,0.36,3.37,4.45,0.57,RUN1984_CAT_CONUS.zip
3917946,13.75,11.34,6.34,3.39,1.6,0.98,0.57,0.87,0.31,2.99,5.06,0.4,RUN1984_CAT_CONUS.zip
3917948,19.35,14.96,8.41,4.37,2.12,1.31,0.69,1.2,0.35,2.91,5.1,1.8,RUN1984_CAT_CONUS.zip
3917950,16.56,10.52,6.01,3.15,1.56,1.02,0.54,1.02,0.32,2.96,4.87,0.73,RUN1984_CAT_CONUS.zip
948010046,15.41,9.22,5.36,2.8,1.4,0.94,0.49,0.97,0.31,3,4.73,0.52,RUN1984_CAT_CONUS.zip
948010047,17.85,11.67,6.6,3.44,1.71,1.1,0.56,1.03,0.33,3.05,4.73,0.79,RUN1984_CAT_CONUS.zip
948010048,21.45,12.37,6.85,3.59,1.85,1.17,0.56,0.95,0.36,3.38,4.45,0.57,RUN1984_CAT_CONUS.zip
948010089,24.28,18.25,9.99,5.22,2.59,1.51,0.74,1.21,0.4,3.28,4.56,3.05,RUN1984_CAT_CONUS.zip
948010091,23.37,16.98,9.31,4.87,2.42,1.44,0.7,1.16,0.39,3.26,4.57,2.5,RUN1984_CAT_CONUS.zip
948010092,19.91,15.17,8.43,4.37,2.14,1.31,0.68,1.17,0.36,2.98,4.84,1.64,RUN1984_CAT_CONUS.zip
948010095,19.75,11.38,6.37,3.34,1.71,1.1,0.53,0.94,0.34,3.28,4.51,0.53,RUN1984_CAT_CONUS.zip
948010096,18.96,14.45,8.06,4.18,2.04,1.26,0.67,1.16,0.35,2.93,4.89,1.34,RUN1984_CAT_CONUS.zip
