COMID,CAT_RUN_JAN1999,CAT_RUN_FEB1999,CAT_RUN_MAR1999,CAT_RUN_APR1999,CAT_RUN_MAY1999,CAT_RUN_JUN1999,CAT_RUN_JUL1999,CAT_RUN_AUG1999,CAT_RUN_SEP1999,CAT_RUN_OCT1999,CAT_RUN_NOV1999,CAT_RUN_DEC1999,filename
3917222,52.15,72.9,36.43,18.45,9.43,4.61,2.25,2.87,0.55,2.41,2.08,0.81,RUN1999_CAT_CONUS.zip
3917230,29.15,53.1,25.68,12.89,6.57,3.25,1.58,1.73,0.39,2.26,1.23,0.77,RUN1999_CAT_CONUS.zip
3917244,30.49,55.57,26.91,13.43,6.91,3.42,1.65,1.78,0.41,2.27,1.26,0.79,RUN1999_CAT_CONUS.zip
3917266,43.17,57.28,28.13,14.08,7.19,3.55,1.72,2.2,0.43,2.31,1.55,0.84,RUN1999_CAT_CONUS.zip
3917912,38.45,62.33,63.48,72.28,50.09,24.83,12.35,8.55,3.12,3.83,2.7,0.98,RUN1999_CAT_CONUS.zip
3917914,40.8,54.33,53.37,42.24,22.67,11.31,5.58,5.72,1.41,2.58,2.16,0.57,RUN1999_CAT_CONUS.zip
3917916,30.55,50.61,51.45,63.19,59.06,29.43,14.63,10.06,3.68,3.96,2.9,0.86,RUN1999_CAT_CONUS.zip
3917918,53.77,78.37,50.71,33.31,18.02,8.84,4.36,4.23,1.09,2.78,2.44,0.82,RUN1999_CAT_CONUS.zip
3917920,53.61,76.73,37.59,19.1,9.76,4.76,2.32,2.89,0.57,2.46,2.27,0.83,RUN1999_CAT_CONUS.zip
3917922,49.82,69.48,34.08,17.19,8.8,4.32,2.1,2.68,0.51,2.46,2.1,0.85,RUN1999_CAT_CONUS.zip
3917924,46.66,65.37,32.04,16.1,8.28,4.07,1.97,2.54,0.48,2.46,1.91,0.84,RUN1999_CAT_CONUS.zip
3917926,40.52,55.74,27.22,13.56,7.08,3.47,1.68,2.22,0.42,2.49,1.39,0.83,RUN1999_CAT_CONUS.zip
3917946,34.14,60.84,29.47,14.7,7.43,3.7,1.81,2,0.45,2.18,1.34,0.74,RUN1999_CAT_CONUS.zip
3917948,43.65,58.02,28.49,14.26,7.28,3.59,1.74,2.24,0.43,2.31,1.57,0.83,RUN1999_CAT_CONUS.zip
3917950,37.18,57.54,28.02,14.02,7.2,3.55,1.72,2,0.43,2.3,1.38,0.82,RUN1999_CAT_CONUS.zip
948010046,34.4,57.1,27.77,13.85,7.15,3.53,1.71,1.92,0.43,2.31,1.33,0.81,RUN1999_CAT_CONUS.zip
948010047,38.75,56.87,27.77,13.87,7.15,3.52,1.7,2.08,0.42,2.35,1.42,0.82,RUN1999_CAT_CONUS.zip
948010048,40.52,55.74,27.22,13.56,7.08,3.47,1.68,2.22,0.42,2.5,1.39,0.83,RUN1999_CAT_CONUS.zip
948010089,48.16,67.52,33.13,16.68,8.54,4.2,2.04,2.6,0.5,2.44,2.03,0.84,RUN1999_CAT_CONUS.zip
948010091,46.51,64.78,31.76,15.96,8.19,4.03,1.95,2.51,0.48,2.44,1.88,0.84,RUN1999_CAT_CONUS.zip
948010092,44.22,59.45,29.19,14.63,7.47,3.68,1.78,2.28,0.44,2.33,1.65,0.84,RUN1999_CAT_CONUS.zip
948010095,38.63,56.07,27.34,13.62,7.09,3.48,1.68,2.13,0.42,2.45,1.36,0.82,RUN1999_CAT_CONUS.zip
948010096,43.27,57.8,28.38,14.2,7.25,3.58,1.73,2.21,0.43,2.31,1.57,0.84,RUN1999_CAT_CONUS.zip
