COMID,CAT_PPT_JAN1996,CAT_PPT_FEB1996,CAT_PPT_MAR1996,CAT_PPT_APR1996,CAT_PPT_MAY1996,CAT_PPT_JUN1996,CAT_PPT_JUL1996,CAT_PPT_AUG1996,CAT_PPT_SEP1996,CAT_PPT_OCT1996,CAT_PPT_NOV1996,CAT_PPT_DEC1996,filename
3917160,170.83,57.31,26.63,35.72,57.1,24.63,11.92,3.29,20.64,66.45,73.29,260.55,PPT1996_CAT_CONUS.zip
3917162,174.08,121.19,44.17,67.86,71.89,29.86,27.35,4.13,22.69,71.74,111.69,257.94,PPT1996_CAT_CONUS.zip
3917164,189.54,96.31,44.49,44.58,67.76,28.6,17.18,3.64,25.82,70.24,119.48,262.19,PPT1996_CAT_CONUS.zip
3917172,197.22,108.25,50.21,60.57,76.16,30.07,23.74,4.1,26.26,74.41,124.93,264.73,PPT1996_CAT_CONUS.zip
3917176,167.9,119.59,55.63,66.35,69.14,26.67,18.5,3.46,22.11,68.11,122.9,276.55,PPT1996_CAT_CONUS.zip
3917178,172.1,125.77,50.62,69.12,73.02,27.36,21.61,3.76,23.31,71.88,121.84,268.17,PPT1996_CAT_CONUS.zip
3917194,171.75,157.13,56.22,80.44,76.8,31.86,35.87,3.58,20.95,64.35,114.67,273.93,PPT1996_CAT_CONUS.zip
3917198,152,54.23,23.4,34.1,51.29,22.94,10.19,3.07,17.19,62.69,66.41,232.93,PPT1996_CAT_CONUS.zip
3917200,137.44,50.81,20.23,33.69,47.3,22.17,9.08,2.92,14.97,58.7,60.73,202.69,PPT1996_CAT_CONUS.zip
3917222,154.98,56.81,26.07,37.58,53.01,22.65,10.5,3.04,17.25,61.37,69.64,231.62,PPT1996_CAT_CONUS.zip
3917230,137.09,39.89,15.03,23.69,42.57,22.4,8.03,3.08,13.73,60.87,65.2,185.13,PPT1996_CAT_CONUS.zip
3917244,134.44,42.17,14.6,25.95,42.33,22.54,8.4,2.99,13.74,60.16,62.18,182.35,PPT1996_CAT_CONUS.zip
3917266,132.26,48.81,18.96,32.43,44.98,22.42,8.75,2.92,14.54,58.29,58.45,194.84,PPT1996_CAT_CONUS.zip
3917912,176.81,119.41,45.36,70.25,76.23,28.16,23.82,4.02,24.72,74.41,118.85,258.55,PPT1996_CAT_CONUS.zip
3917914,157.48,107.99,31.41,56.46,61.85,31.38,41.46,3.15,20.61,58.99,88.85,235.2,PPT1996_CAT_CONUS.zip
3917916,171.59,121.31,41.88,64.71,68.24,31.81,33.99,4.05,23.53,66.52,105.93,258.67,PPT1996_CAT_CONUS.zip
3917918,163.57,80.69,39.65,47.51,60.14,24.91,14.07,3.27,20.19,65.14,95.51,257.73,PPT1996_CAT_CONUS.zip
3917920,157.18,55.89,26.21,36.23,51.59,23.71,10.72,3.13,18.12,63.65,68.92,240.56,PPT1996_CAT_CONUS.zip
3917922,149.09,50.71,19.94,28.43,49.45,23.42,9.92,3.14,17.54,65.14,64.32,239.24,PPT1996_CAT_CONUS.zip
3917924,144.68,48.34,18.02,26.16,49.08,23.61,9.75,3.14,17.1,65.28,61.34,234.01,PPT1996_CAT_CONUS.zip
3917926,135.82,42.31,14.07,21.8,48.38,24.53,9.59,3.15,16.51,65.99,55.66,224.77,PPT1996_CAT_CONUS.zip
3917946,144.42,47.17,22.79,32.61,43.19,20.89,9.44,3.33,14.42,58.32,71.39,200.85,PPT1996_CAT_CONUS.zip
3917948,133.64,49.39,19.33,32.85,45.62,22.33,8.83,2.92,14.64,58.34,59.08,196.74,PPT1996_CAT_CONUS.zip
3917950,130.66,47.59,16.85,27.48,44.51,22.72,8.68,2.97,14.26,59.69,57.12,186.51,PPT1996_CAT_CONUS.zip
948010046,132.48,46.49,15.68,23.77,43.88,22.82,8.63,2.97,14.14,60.02,57.52,183.74,PPT1996_CAT_CONUS.zip
948010047,133.11,46.41,16.48,26.36,45.21,23.04,8.87,2.99,14.78,60.68,57.45,196.31,PPT1996_CAT_CONUS.zip
948010048,135.82,42.31,14.07,21.8,48.38,24.54,9.59,3.16,16.51,66,55.66,224.77,PPT1996_CAT_CONUS.zip
948010089,146.28,50.09,19.21,27.86,48.99,23.27,9.73,3.12,17.08,64.57,62.74,233.8,PPT1996_CAT_CONUS.zip
948010091,143.46,48.71,18.34,27.22,48.57,23.41,9.63,3.11,16.79,64.31,61.24,229.25,PPT1996_CAT_CONUS.zip
948010092,135.23,49.08,19.01,31.46,45.83,22.6,8.95,2.96,15.08,59.62,59.36,203.1,PPT1996_CAT_CONUS.zip
948010095,134.95,43.31,14.38,22.05,47.15,24.1,9.33,3.11,15.87,64.48,56.14,213.62,PPT1996_CAT_CONUS.zip
948010096,132.98,48.83,18.91,32.04,45.16,22.47,8.79,2.93,14.66,58.64,58.65,196.64,PPT1996_CAT_CONUS.zip
