COMID,CAT_PPT_JAN1963,CAT_PPT_FEB1963,CAT_PPT_MAR1963,CAT_PPT_APR1963,CAT_PPT_MAY1963,CAT_PPT_JUN1963,CAT_PPT_JUL1963,CAT_PPT_AUG1963,CAT_PPT_SEP1963,CAT_PPT_OCT1963,CAT_PPT_NOV1963,CAT_PPT_DEC1963,filename
3917160,28.86,88.39,28.74,64.12,29.4,29.31,2.35,3.25,7.4,49.29,79.43,26.58,PPT1963_CAT_CONUS.zip
3917162,41.89,120.5,53.52,103.5,57.07,37.26,5.32,4.23,10.49,52.12,131.32,38.11,PPT1963_CAT_CONUS.zip
3917164,42.38,118.92,43,85.8,46.15,42.45,2.66,3.4,10.21,55.82,103.5,32.83,PPT1963_CAT_CONUS.zip
3917172,46.59,127.18,47.54,90.43,59.25,45.8,4.29,3.68,11.93,60.36,130.86,35,PPT1963_CAT_CONUS.zip
3917176,49.15,130.01,67.06,111.26,43.98,35.65,5.73,5.07,10.44,54.32,141.5,39.54,PPT1963_CAT_CONUS.zip
3917178,47.85,129.88,57.15,110.08,52.1,39.27,5.74,4.86,10.44,55.43,142.41,39.67,PPT1963_CAT_CONUS.zip
3917194,51.98,140.76,93.39,142.91,54.33,38.49,9.64,8.93,9.36,53.8,151.9,49.97,PPT1963_CAT_CONUS.zip
3917198,27.22,72.76,27.65,65.69,27.81,26.11,2.51,3.17,6.72,46.91,79.97,24.3,PPT1963_CAT_CONUS.zip
3917200,22.87,69.37,29.06,64.73,26.55,21.97,2.75,3.11,6.29,45.38,77.4,22.24,PPT1963_CAT_CONUS.zip
3917222,27.74,77.37,30.75,69.14,29.86,26.26,2.67,3.14,7.02,47.09,83.05,24.52,PPT1963_CAT_CONUS.zip
3917230,19.78,62.96,16.72,42.53,19.15,20.02,2.08,3.1,5.04,42.95,53.22,20.77,PPT1963_CAT_CONUS.zip
3917244,20.27,63.08,21.75,49.58,21.06,20.14,2.22,3.04,5.39,43.14,60.98,20.61,PPT1963_CAT_CONUS.zip
3917266,21.33,66.26,29.04,61.97,24.55,21.13,2.69,3.13,6.06,44.95,75.07,21.77,PPT1963_CAT_CONUS.zip
3917912,42.42,125.35,41.74,97.92,60.97,41.98,5.38,3.75,11.2,57.83,139.84,35.24,PPT1963_CAT_CONUS.zip
3917914,27.22,103.54,56.14,100.79,48.52,33.58,11.45,8.07,5.6,40.99,101.7,30.44,PPT1963_CAT_CONUS.zip
3917916,40,114.72,64.81,105.57,54.83,35.31,6.47,6.17,10,47.17,127.86,38.12,PPT1963_CAT_CONUS.zip
3917918,37.13,100.51,44.6,82.31,33.94,31.98,3.69,3.91,8.77,50.34,103.7,31.13,PPT1963_CAT_CONUS.zip
3917920,28.23,73.46,30.23,65.32,27.14,27.83,2.35,3.21,6.83,47.49,81.24,25.22,PPT1963_CAT_CONUS.zip
3917922,26.63,67.96,22.26,59.81,25.15,26.57,2.27,3.2,6.49,46.77,74.74,24.35,PPT1963_CAT_CONUS.zip
3917924,25.43,65.83,19.93,57.74,24.08,25.29,2.27,3.2,6.25,46.57,72.69,23.95,PPT1963_CAT_CONUS.zip
3917926,21.2,61.59,14.89,51.41,21.69,22.31,2.28,3.18,5.69,46.1,66.73,23.47,PPT1963_CAT_CONUS.zip
3917946,20.79,66.08,24.05,46.08,17.67,18.92,2.22,3.68,4.84,41.77,56.19,22.14,PPT1963_CAT_CONUS.zip
3917948,21.73,67.17,29.12,62.81,25.14,21.32,2.71,3.12,6.12,45.06,75.77,21.88,PPT1963_CAT_CONUS.zip
3917950,20.86,63.17,25.82,57.55,23.38,21.08,2.58,3.13,5.81,44.29,69.17,21.36,PPT1963_CAT_CONUS.zip
948010046,20.75,60.76,22.92,53.97,22.09,20.76,2.37,3.12,5.59,44.19,66.23,21.21,PPT1963_CAT_CONUS.zip
948010047,21.04,62.85,23.34,56.21,22.86,21.21,2.46,3.13,5.77,44.86,69.41,21.88,PPT1963_CAT_CONUS.zip
948010048,21.2,61.59,14.89,51.41,21.69,22.31,2.29,3.18,5.69,46.1,66.73,23.47,PPT1963_CAT_CONUS.zip
948010089,26.33,67.07,22.03,59.86,24.8,25.83,2.3,3.2,6.4,46.59,74.57,23.92,PPT1963_CAT_CONUS.zip
948010091,25.09,66.1,21.4,58.63,24.26,24.88,2.32,3.19,6.25,46.38,73.32,23.68,PPT1963_CAT_CONUS.zip
948010092,22.39,66.43,27.55,61.52,24.6,22.12,2.6,3.14,6.13,45.29,74.96,22.22,PPT1963_CAT_CONUS.zip
948010095,21.06,61.21,16.79,51.81,21.71,21.89,2.3,3.16,5.64,45.57,66.29,22.85,PPT1963_CAT_CONUS.zip
948010096,21.57,66.2,28.57,61.72,24.51,21.36,2.66,3.13,6.06,45.02,74.88,21.87,PPT1963_CAT_CONUS.zip
