COMID,CAT_PPT_JAN1971,CAT_PPT_FEB1971,CAT_PPT_MAR1971,CAT_PPT_APR1971,CAT_PPT_MAY1971,CAT_PPT_JUN1971,CAT_PPT_JUL1971,CAT_PPT_AUG1971,CAT_PPT_SEP1971,CAT_PPT_OCT1971,CAT_PPT_NOV1971,CAT_PPT_DEC1971,filename
3917194,98.39,31.15,136.88,49.61,117.54,38.35,3.53,5.23,18.23,42.56,127.12,100.36,PPT1971_CAT_CONUS.zip
3917198,62.54,12.83,65.75,25.71,59.49,21.16,4.14,3.92,17.11,34.62,61.32,64.85,PPT1971_CAT_CONUS.zip
3917200,52.49,10.72,59.9,23.15,58.4,20.67,3.58,3.72,14.69,33.96,59.12,55.02,PPT1971_CAT_CONUS.zip
3917222,62.73,14.35,69.89,28.45,60.16,20.96,4.32,3.83,17.64,34.77,65.96,66.53,PPT1971_CAT_CONUS.zip
3917230,46.53,6.79,64.08,14.94,57.09,20.71,2.85,4.01,12.68,32.96,49.74,48.23,PPT1971_CAT_CONUS.zip
3917244,44.65,7.27,60.6,16.11,57.28,20.81,2.87,3.92,12.58,33.54,49.08,48.15,PPT1971_CAT_CONUS.zip
3917266,50.05,9.72,57.09,21.67,58.1,20.68,3.36,3.72,14.22,33.85,56.63,52.1,PPT1971_CAT_CONUS.zip
3917912,81.18,27.82,102.11,50.75,94.29,33.14,7.74,4.57,25.85,47.08,120.56,89.54,PPT1971_CAT_CONUS.zip
3917914,68.06,27.27,94.31,44.47,125.49,42.08,2.5,3.92,20.18,37.83,97.61,74.26,PPT1971_CAT_CONUS.zip
3917916,81.32,30.14,108.61,51.04,116.33,38.07,6.34,4.56,20.8,43.69,115.51,85.55,PPT1971_CAT_CONUS.zip
3917918,78.4,19.31,95.44,38.8,71.13,24.32,5.27,4.08,19.26,37.33,83.08,84.14,PPT1971_CAT_CONUS.zip
3917920,65.97,14.05,68.47,27.61,60.17,21.17,4.27,3.98,18.78,35.03,63.14,68.72,PPT1971_CAT_CONUS.zip
3917922,63.96,11.34,61.41,22.41,59.4,21.84,4.05,4.08,16.53,34.61,55.71,63.33,PPT1971_CAT_CONUS.zip
3917924,61.95,9.96,59.06,20.36,58.74,21.85,3.89,4.12,15.75,34.41,53.18,60.55,PPT1971_CAT_CONUS.zip
3917926,59.09,7.81,53.42,16.23,58.21,22.01,3.47,4.23,14.62,34.25,50.43,53.25,PPT1971_CAT_CONUS.zip
3917946,49.85,7.6,70.05,17.8,55.21,19.85,2.46,4.51,12.26,30.11,54.97,49.82,PPT1971_CAT_CONUS.zip
3917948,50.64,10.01,57.89,22.11,58.18,20.66,3.41,3.71,14.34,33.87,57.39,52.85,PPT1971_CAT_CONUS.zip
3917950,47.82,8.08,56.59,19.05,58.03,20.92,3.12,3.85,13.45,33.8,49.9,49.13,PPT1971_CAT_CONUS.zip
948010046,46.98,7.82,56.34,17.33,57.89,21.02,3.07,3.85,13.28,33.8,48.02,48.06,PPT1971_CAT_CONUS.zip
948010047,50.61,8.47,55.98,18.6,58.03,21.11,3.25,3.88,13.89,33.91,51.53,50.57,PPT1971_CAT_CONUS.zip
948010048,59.09,7.81,53.42,16.23,58.21,22.02,3.47,4.24,14.62,34.25,50.43,53.25,PPT1971_CAT_CONUS.zip
948010089,61.9,10.56,60.51,21.63,58.85,21.72,3.97,4.06,15.96,34.42,54.23,62.01,PPT1971_CAT_CONUS.zip
948010091,60.51,10.04,59.07,20.74,58.68,21.69,3.84,4.06,15.6,34.35,53.79,59.79,PPT1971_CAT_CONUS.zip
948010092,52.56,9.89,57.81,21.66,58.25,20.9,3.48,3.79,14.58,33.97,56.12,54.2,PPT1971_CAT_CONUS.zip
948010095,55.8,7.75,54.18,16.38,58.12,21.76,3.35,4.14,14.23,34.13,49.54,51.76,PPT1971_CAT_CONUS.zip
948010096,50.6,9.72,57.25,21.59,58.13,20.73,3.38,3.74,14.29,33.87,56.35,52.53,PPT1971_CAT_CONUS.zip
