COMID,CAT_RUN_JAN1993,CAT_RUN_FEB1993,CAT_RUN_MAR1993,CAT_RUN_APR1993,CAT_RUN_MAY1993,CAT_RUN_JUN1993,CAT_RUN_JUL1993,CAT_RUN_AUG1993,CAT_RUN_SEP1993,CAT_RUN_OCT1993,CAT_RUN_NOV1993,CAT_RUN_DEC1993,filename
3917172,11.02,47.46,100.07,88.48,47.64,25.2,11.33,6.88,3.01,2.56,1.1,1.62,RUN1993_CAT_CONUS.zip
3917176,2.57,45.15,95.01,74.17,77.36,38.88,18.45,10.01,4.82,3.83,1.7,2.33,RUN1993_CAT_CONUS.zip
3917178,2.71,43.14,98.65,72.58,63.68,34.41,16.21,9.05,4.3,3.54,1.6,2.42,RUN1993_CAT_CONUS.zip
3917194,14.09,57.35,110.52,101.4,112.34,59.4,28.52,15.22,7.78,5.46,2.44,3.04,RUN1993_CAT_CONUS.zip
3917198,3.49,33.68,34.35,17.79,11.18,6.17,2.1,1.64,0.68,1.44,0.4,1.53,RUN1993_CAT_CONUS.zip
3917200,5.56,29.17,17.94,9.58,7.1,3.99,1.07,1.06,0.43,1.29,0.32,1.38,RUN1993_CAT_CONUS.zip
3917222,3.47,33.19,38.83,20.41,12.49,6.78,2.4,1.82,0.75,1.44,0.44,1.53,RUN1993_CAT_CONUS.zip
3917230,4.96,15.72,9.06,4.81,4.76,2.89,0.52,0.72,0.31,1.26,0.21,1.23,RUN1993_CAT_CONUS.zip
3917244,5.28,16.72,9.51,5.08,4.82,2.94,0.55,0.73,0.31,1.26,0.23,1.21,RUN1993_CAT_CONUS.zip
3917266,5.53,25.45,14.18,7.68,6.08,3.51,0.84,0.93,0.38,1.27,0.29,1.34,RUN1993_CAT_CONUS.zip
3917912,6.05,43.12,101.34,80.21,43.64,22.82,10.33,6.27,2.79,2.54,1.14,1.61,RUN1993_CAT_CONUS.zip
3917914,18.34,53.32,104.04,73.58,44.21,22.94,10.19,6.15,3.38,2.43,0.94,1.42,RUN1993_CAT_CONUS.zip
3917916,14.86,51.51,97.44,84.81,63.72,34.24,16,8.87,4.54,3.45,1.47,2.12,RUN1993_CAT_CONUS.zip
3917918,2.52,36.96,69.85,46.44,39.86,20.43,9.21,5.31,2.47,2.45,0.95,1.87,RUN1993_CAT_CONUS.zip
3917920,1.49,28.68,44.84,23.1,13.66,7.55,2.75,2,0.85,1.52,0.44,1.55,RUN1993_CAT_CONUS.zip
3917922,3.85,36.3,30.02,15.51,10.07,5.69,1.84,1.48,0.63,1.48,0.37,1.57,RUN1993_CAT_CONUS.zip
3917924,5.5,35.64,24.89,12.85,8.78,5.02,1.52,1.29,0.56,1.46,0.33,1.55,RUN1993_CAT_CONUS.zip
3917926,10.26,30.79,16.75,8.58,6.73,3.97,1.01,0.99,0.45,1.44,0.26,1.52,RUN1993_CAT_CONUS.zip
3917946,9.95,20.35,11.93,6.27,5.46,3.17,0.67,0.91,0.35,1.2,0.25,1.35,RUN1993_CAT_CONUS.zip
3917948,5.55,26.43,15.16,8.18,6.35,3.63,0.9,0.96,0.39,1.27,0.29,1.35,RUN1993_CAT_CONUS.zip
3917950,5.39,20.46,11.56,6.2,5.44,3.19,0.67,0.81,0.34,1.27,0.25,1.29,RUN1993_CAT_CONUS.zip
948010046,4.49,18.77,10.62,5.68,5.2,3.09,0.62,0.78,0.33,1.27,0.24,1.27,RUN1993_CAT_CONUS.zip
948010047,6.08,23.64,13.16,6.99,5.83,3.42,0.78,0.87,0.37,1.31,0.26,1.35,RUN1993_CAT_CONUS.zip
948010048,10.27,30.79,16.75,8.58,6.73,3.97,1.01,0.99,0.45,1.44,0.26,1.52,RUN1993_CAT_CONUS.zip
948010089,4.15,36.29,26.42,13.69,9.16,5.21,1.61,1.35,0.58,1.45,0.35,1.55,RUN1993_CAT_CONUS.zip
948010091,5.27,34.53,23.87,12.37,8.52,4.87,1.45,1.26,0.54,1.43,0.33,1.53,RUN1993_CAT_CONUS.zip
948010092,5.23,27.75,16.77,8.95,6.73,3.87,1,1.02,0.42,1.3,0.3,1.38,RUN1993_CAT_CONUS.zip
948010095,8.71,27.41,15.02,7.75,6.3,3.72,0.9,0.93,0.41,1.39,0.25,1.45,RUN1993_CAT_CONUS.zip
948010096,5.44,25.88,14.74,7.95,6.22,3.59,0.87,0.94,0.38,1.27,0.29,1.34,RUN1993_CAT_CONUS.zip
