COMID,CAT_PPT_JAN2004,CAT_PPT_FEB2004,CAT_PPT_MAR2004,CAT_PPT_APR2004,CAT_PPT_MAY2004,CAT_PPT_JUN2004,CAT_PPT_JUL2004,CAT_PPT_AUG2004,CAT_PPT_SEP2004,CAT_PPT_OCT2004,CAT_PPT_NOV2004,CAT_PPT_DEC2004,filename
3917198,63.05,84.6,23.26,15.82,36.83,4.98,6.93,13.76,1.37,68.21,30.75,93.75,PPT2004_CAT_CONUS.zip
3917200,56.03,71.03,15.21,12.24,34.15,5.12,6.5,7.51,0.95,68.73,27.91,90.08,PPT2004_CAT_CONUS.zip
3917222,65.28,86.69,24.81,17.34,37.77,4.96,7.33,13.48,1.35,69.34,31.19,94.62,PPT2004_CAT_CONUS.zip
3917230,48.14,64.06,4.34,12.8,29.71,4.84,0.21,6.62,0.17,61.87,26.97,81.52,PPT2004_CAT_CONUS.zip
3917244,48.08,65.73,5.19,14.58,30.64,4.71,0.28,5.69,0.15,65.06,27.02,81.62,PPT2004_CAT_CONUS.zip
3917266,53.74,66.33,13.52,11.79,33.25,5.06,6.41,5.55,0.79,68.47,27.16,88.86,PPT2004_CAT_CONUS.zip
3917912,105.58,105.16,43.46,29.92,49.99,9.36,10.18,16.49,5.21,90.69,36.71,133.69,PPT2004_CAT_CONUS.zip
3917914,55.82,85.99,28.75,19.99,44.84,14.25,18.85,14.3,3.53,75.43,32.91,86.77,PPT2004_CAT_CONUS.zip
3917916,83.43,102.12,36.86,25.67,49.1,11.72,13.54,15.01,4.43,85.49,35.5,111.14,PPT2004_CAT_CONUS.zip
3917918,79.08,97.78,35.94,25.24,42.29,5.6,8.38,15.77,2.2,76.33,34.35,105.3,PPT2004_CAT_CONUS.zip
3917920,67.02,88.72,28.05,19.46,38.18,4.7,7.55,14.76,1.39,68.32,32.02,95.51,PPT2004_CAT_CONUS.zip
3917922,60.9,82.67,22.05,14.09,35.82,5.08,6.61,14.81,1.44,66.87,30.41,92.95,PPT2004_CAT_CONUS.zip
3917924,58.31,78.18,16.84,13.17,35.06,5.1,6.01,12.93,1.29,66.28,29.62,91.61,PPT2004_CAT_CONUS.zip
3917926,56.08,66.09,3.71,13.4,33.77,5.08,5.48,7.57,0.81,65.24,27.82,90.15,PPT2004_CAT_CONUS.zip
3917946,47.44,68.35,4.67,15.02,28.67,3.89,0.81,3.6,0.26,66.73,27,83.82,PPT2004_CAT_CONUS.zip
3917948,54.36,67.56,13.95,11.91,33.49,5.07,6.44,6.04,0.83,68.56,27.35,89.19,PPT2004_CAT_CONUS.zip
3917950,50.15,66.02,8.09,13.53,32.31,5.03,2.96,5.48,0.36,66.73,27.18,84.58,PPT2004_CAT_CONUS.zip
948010046,49.06,65.9,6.82,14.07,32.04,5.13,1.37,5.95,0.25,65.38,27.19,82.61,PPT2004_CAT_CONUS.zip
948010047,52.17,66.09,8.49,13.13,32.83,5.09,3.99,6.15,0.55,66.42,27.31,86.38,PPT2004_CAT_CONUS.zip
948010048,56.08,66.09,3.71,13.41,33.77,5.08,5.48,7.57,0.81,65.24,27.82,90.15,PPT2004_CAT_CONUS.zip
948010089,58.61,80.74,20.31,13.01,35.29,5.1,6.2,13.9,1.4,66.74,29.95,91.83,PPT2004_CAT_CONUS.zip
948010091,57.81,77.19,17.04,12.98,34.88,5.09,6.1,12.2,1.25,66.63,29.38,91.32,PPT2004_CAT_CONUS.zip
948010092,54.77,69.38,14.96,12.04,33.68,5.06,6.36,7.32,0.91,68.1,27.75,89.49,PPT2004_CAT_CONUS.zip
948010095,54.09,66.01,4.32,13.64,33.27,5.09,4.24,7.16,0.64,65.17,27.65,87.97,PPT2004_CAT_CONUS.zip
948010096,53.9,67.06,13.75,11.89,33.33,5.06,6.31,5.98,0.81,68.32,27.3,88.9,PPT2004_CAT_CONUS.zip
