COMID,CAT_PPT_JAN1968,CAT_PPT_FEB1968,CAT_PPT_MAR1968,CAT_PPT_APR1968,CAT_PPT_MAY1968,CAT_PPT_JUN1968,CAT_PPT_JUL1968,CAT_PPT_AUG1968,CAT_PPT_SEP1968,CAT_PPT_OCT1968,CAT_PPT_NOV1968,CAT_PPT_DEC1968,filename
3917912,80.1,71.62,39.67,7.54,47.68,29.16,0.12,51.1,7.64,46.1,92.43,133.35,PPT1968_CAT_CONUS.zip
3917914,75.92,51.86,31.13,6.7,61.83,33.67,0.28,36.4,4.28,37.74,71.17,131.9,PPT1968_CAT_CONUS.zip
3917916,87.7,66.06,44.21,8.37,54.64,29.44,0.3,39.56,6.95,44.56,84.59,134.76,PPT1968_CAT_CONUS.zip
3917918,79.79,47.23,37.51,7.16,27.7,17.44,0.59,27.08,6.17,39.32,66.26,127.16,PPT1968_CAT_CONUS.zip
3917920,61.69,37.22,23.1,3.84,21.57,11.62,0.74,21.53,5.95,35.52,47.07,104.31,PPT1968_CAT_CONUS.zip
3917922,60.49,34.89,17.85,2.64,20.28,12.63,0.89,19.74,6.12,35.85,45.42,96.63,PPT1968_CAT_CONUS.zip
3917924,58.48,33.18,15.64,2.09,19.77,12.9,0.93,18.75,6.04,35.78,42.2,94.02,PPT1968_CAT_CONUS.zip
3917926,53.84,29.27,11.25,1.43,19.17,13.59,1.02,16.37,5.9,35.8,34.78,89.16,PPT1968_CAT_CONUS.zip
3917946,54.83,37.76,13.62,1.57,13.91,12.74,0.91,22.82,4.68,31.67,44.56,85.53,PPT1968_CAT_CONUS.zip
3917948,49.63,32.8,16.81,2.62,16.47,12.41,0.73,19.33,5.27,33.58,39.36,90.42,PPT1968_CAT_CONUS.zip
3917950,46.88,29.12,14.03,1.97,16.04,13.18,0.84,17.75,5.07,33.76,36.29,84.68,PPT1968_CAT_CONUS.zip
948010046,46.02,28.55,12.7,1.75,15.8,12.51,0.84,16.98,5.07,33.85,35.18,81.9,PPT1968_CAT_CONUS.zip
948010047,48.74,30.02,13.71,1.96,16.69,12.71,0.84,17.6,5.3,34.17,36.41,86,PPT1968_CAT_CONUS.zip
948010048,53.84,29.27,11.25,1.43,19.17,13.6,1.03,16.37,5.9,35.81,34.78,89.16,PPT1968_CAT_CONUS.zip
948010089,59.12,34.23,16.95,2.31,19.7,12.66,0.89,19.46,6.02,35.61,44.07,95.06,PPT1968_CAT_CONUS.zip
948010091,57.46,33.26,15.97,2.19,19.34,12.8,0.9,18.92,5.94,35.48,42.14,93.63,PPT1968_CAT_CONUS.zip
948010092,51.21,32.74,16.59,2.5,17.03,12.46,0.77,19.21,5.41,34,40.04,90.48,PPT1968_CAT_CONUS.zip
948010095,51.69,28.96,11.51,1.48,18.26,13.31,0.98,16.46,5.67,35.3,34.77,87.01,PPT1968_CAT_CONUS.zip
948010096,49.54,32.37,16.45,2.53,16.48,12.42,0.75,19.12,5.28,33.68,39.15,89.41,PPT1968_CAT_CONUS.zip
