COMID,COMID_WY,WaYr,ppt_Jan.wy,ppt_Feb.wy,ppt_Mar.wy,ppt_Apr.wy,ppt_May.wy,ppt_Jun.wy,ppt_Jul.wy,ppt_Aug.wy,ppt_Sep.wy,ppt_Oct.wy,ppt_Nov.wy,ppt_Dec.wy,ppt_Jan.pwy,ppt_Feb.pwy,ppt_Mar.pwy,ppt_Apr.pwy,ppt_May.pwy,ppt_Jun.pwy,ppt_Jul.pwy,ppt_Aug.pwy,ppt_Sep.pwy,tav_Jan.wy,tav_Feb.wy,tav_Mar.wy,tav_Apr.wy,tav_May.wy,tav_Jun.wy,tav_Jul.wy,tav_Aug.wy,tav_Sep.wy,tav_Oct.wy,tav_Nov.wy,tav_Dec.wy,tav_Jan.pwy,tav_Feb.pwy,tav_Mar.pwy,tav_Apr.pwy,tav_May.pwy,tav_Jun.pwy,tav_Jul.pwy,tav_Aug.pwy,tav_Sep.pwy,run_Jan.wy,run_Feb.wy,run_Mar.wy,run_Apr.wy,run_May.wy,run_Jun.wy,run_Jul.wy,run_Aug.wy,run_Sep.wy,run_Oct.wy,run_Nov.wy,run_Dec.wy,run_Jan.pwy,run_Feb.pwy,run_Mar.pwy,run_Apr.pwy,run_May.pwy,run_Jun.pwy,run_Jul.pwy,run_Aug.pwy,run_Sep.pwy,ppt_ann.wy,ppt_fall.wy,ppt_wint.wy,ppt_sprg.wy,ppt_summ.wy,ppt_ann.pwy,ppt_wint.pwy,ppt_sprg.pwy,ppt_summ.pwy,ppt_sum1,ppt_sum2,ppt_sum3,ppt_sum4,run_ann.wy,run_fall.wy,run_wint.wy,run_sprg.wy,run_summ.wy,run_ann.pwy,run_wint.pwy,run_sprg.pwy,run_summ.pwy,run_sum1,run_sum2,run_sum3,run_sum4,tav_ann.wy,tav_fall.wy,tav_wint.wy,tav_sprg.wy,tav_summ.wy,tav_ann.pwy,tav_wint.pwy,tav_sprg.pwy,tav_summ.pwy,tav_sum1,tav_sum2,tav_sum3,tav_sum4,DRAIN_SQKM,SLOPE_PCT_30M,ELEV_MEAN_M_BASIN_30M,ELEV_MIN_M_BASIN_30M,ELEV_MAX_M_BASIN_30M,ElvRng,ECO3,HLR1,HLR2,HLR3,HLR4,HLR5,HLR6,HLR7,HLR8,HLR9,HLR10,HLR11,HLR12,HLR13,HLR14,HLR15,HLR16,HLR17,HLR18,HLR19,HLR20,PPTAVG_CAT,PPTAVG_BASIN,T_AVG_CAT,T_AVG_BASIN,T_MIN_BASIN,T_MAX_BASIN,CAT_AnnMinPrecip,AnnMinPrecip,CAT_AnnMaxPrecip,AnnMaxPrecip,WD_JAN_BASIN,WD_FEB_BASIN,WD_MAR_BASIN,WD_APR_BASIN,WD_MAY_BASIN,WD_JUN_BASIN,WD_JUL_BASIN,WD_AUG_BASIN,WD_SEP_BASIN,WD_OCT_BASIN,WD_NOV_BASIN,WD_DEC_BASIN,ANN_CONS_WETDAYS,WD_BASIN,WDMIN_BASIN,WDMAX_BASIN,ET_CAT,ET,PET_CAT,PET,RH_CAT,RH_BASIN,SNOW_PCT_PRECIP,FST32F_BASIN,LST32F_BASIN,CONTACT,BFI_AVE,TOPWET,PERDUN,RFACT,PERHOR,DEPTH_WATTAB,SILTAVE,CLAYAVE,SANDAVE,HGA,HGAC,HGAD,HGB,HGBC,HGBD,HGC,HGCD,HGD,HGVAR,KFACT_UP,NO10AVE,NO200AVE,NO4AVE,OMAVE,PERMAVE,ROCKDEPAVE,BDAVE,AWCAVE,WTDEPAVE,gneiss,granitic,ultramafic,quarternary,sedimentary,volcanic,water,anorthositic,intermediate,SGEO1,SGEO2,SGEO3,SGEO4,SGEO5,SGEO6,SGEO7,SGEO8,SGEO9,SGEO10,SGEO11,SGEO12,SGEO13,SGEO14,SGEO15,SGEO16,SGEO17,SGEO18,SGEO19,SGEO20,SGEO21,SGEO22,SGEO23,SGEO24,SGEO25,SGEO26,SGEO27,SGEO28,SGEO29,SGEO30,SGEO31,SGEO32,SGEO33,SGEO34,SGEO35,SGEO36,SGEO37,SGEO38,SGEO39,SGEO40,SGEO41,SGEO42,SGEO43,SGEO44,SGEO45,KO_pct,CaO_pct,FeO_pct,MgO_pct,P_pct,S_pct,SiO_pct,UCS,Lperm,RECHARGE,pmpe,BDMAX,PMAX_WS,TMIN_WS,PERMH_WS,PMIN_WS,KRUG_RUNOFF
3917912,3917912_2007,2007,49.95,118.56,19.73,26.95,18.39,34.15,30.25,7.41,7.11,25.66,107.66,90.18,143.93,68.08,71.2,60.49,36,26.56,5.93,9.5,4.39,-1.08,1.11,4.94,5.71,10.46,13.39,19.18,17.53,13.48,8.77,2.21,0.17,-0.7,0.39,-0.61,4.92,10.18,14.95,19.86,17.38,14.85,32.31,64.37,38.35,19.95,10.31,6.4,3.85,1.54,0.94,3.39,9.6,32.39,65.2,66.66,58.25,87.79,69.46,35.16,17.21,8.93,4.44,536,223.5,188.24,79.49,44.77,426.08,283.21,123.05,19.82,962.08,555.82,659.05,819.21,223.4,45.38,135.03,36.66,6.33,413.1,190.11,192.41,30.58,636.5,253.98,415.81,413.51,95.87,11.15,4.97,29.56,50.19,81.22,-0.92,30.05,52.09,177.09,147.96,125.92,94.95,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2008,2008,101.05,46.19,69.42,23.23,59.11,11.53,4.03,6.54,0.46,91.93,35.23,75.9,49.95,118.56,19.73,26.95,18.39,34.15,30.25,7.41,7.11,-2.37,0.98,1.42,3.44,9.06,12.78,18.65,18.08,16.24,7.09,3.83,-1.59,-1.08,1.11,4.94,5.71,10.46,13.39,19.18,17.53,13.48,19.8,41.32,52.6,35.43,26.56,12.38,6.1,3.27,1.49,5.23,3.61,12.21,32.31,64.37,38.35,19.95,10.31,6.4,3.85,1.54,0.94,524.62,203.06,216.66,93.87,11.03,312.5,188.24,79.49,44.77,837.12,569.39,604.11,712.86,220,21.05,113.72,74.37,10.86,178.02,135.03,36.66,6.33,398.02,226.33,256.66,355.03,87.61,9.33,0.03,25.28,52.97,84.72,4.97,29.56,50.19,172.33,137.8,117.17,92.58,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2009,2009,38.09,41.85,68.19,20.25,81.48,52.36,3.62,7.77,1.95,19.75,56.48,60.09,101.05,46.19,69.42,23.23,59.11,11.53,4.03,6.54,0.46,1.33,0.6,1.18,4.62,10.49,13.12,19.26,17.38,16.55,9.33,4.45,-1.03,-2.37,0.98,1.42,3.44,9.06,12.78,18.65,18.08,16.24,9.12,14.87,27.87,13.94,13.93,7.55,2.64,1.61,0.71,1.72,2.52,4.01,19.8,41.32,52.6,35.43,26.56,12.38,6.1,3.27,1.49,451.88,136.32,148.13,154.09,13.34,321.56,216.66,93.87,11.03,773.44,462.91,545.75,668.54,100.49,8.25,51.86,35.42,4.96,198.95,113.72,74.37,10.86,299.44,111.35,174.86,214.21,97.28,12.75,3.11,28.23,53.19,78.28,0.03,25.28,52.97,175.56,150.25,122.56,97.31,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2010,2010,73.08,30.68,64.37,83.62,64.25,48.73,8.54,8.52,16.43,33.91,40.74,27.37,38.09,41.85,68.19,20.25,81.48,52.36,3.62,7.77,1.95,1.64,1.67,2.23,2.98,5.59,11.54,18.67,16.84,14.19,7.6,2.22,-1.17,1.33,0.6,1.18,4.62,10.49,13.12,19.26,17.38,16.55,10.24,9.59,22.01,36.21,27.53,14.82,6.62,3.52,2.36,1.97,1.29,0.68,9.12,14.87,27.87,13.94,13.93,7.55,2.64,1.61,0.71,500.24,102.02,168.13,196.6,33.49,315.56,148.13,154.09,13.34,815.8,513.58,654.33,648.37,136.84,3.94,41.84,78.56,12.5,92.24,51.86,35.42,4.96,229.08,141.8,172.26,188.7,84,8.65,5.54,20.11,49.7,84.53,3.11,28.23,53.19,168.53,137.19,112.23,87.11,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2011,2011,32.46,60.09,152.72,72.19,44.65,28.67,11.97,6.31,0.78,75.14,62.24,103.78,73.08,30.68,64.37,83.62,64.25,48.73,8.54,8.52,16.43,1.56,-0.15,0.57,2.36,5.76,11.3,16.78,19.17,17.89,9.34,1.38,0.36,1.64,1.67,2.23,2.98,5.59,11.54,18.67,16.84,14.19,29.73,34.05,66.92,60.71,45.17,23.04,11.4,5.71,2.74,4.52,6.99,35.98,10.24,9.59,22.01,36.21,27.53,14.82,6.62,3.52,2.36,651,241.16,245.27,145.51,19.06,398.22,168.13,196.6,33.49,1049.22,684.49,847.6,819.13,326.96,47.49,130.7,128.92,19.85,132.9,41.84,78.56,12.5,459.86,339.46,405.52,368.8,86.32,11.08,1.98,19.42,53.84,75.35,5.54,20.11,49.7,161.67,136.02,106.43,91.86,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2012,2012,103.94,82.07,128.4,94.85,32.9,50.18,11.81,0.98,0,37.08,52.57,32.71,32.46,60.09,152.72,72.19,44.65,28.67,11.97,6.31,0.78,1.04,0.59,0.67,5.03,9.62,11.95,18.53,20.93,18.52,9.24,1.75,1.52,1.56,-0.15,0.57,2.36,5.76,11.3,16.78,19.17,17.89,26.56,38.93,61.09,73.11,41.38,22.38,10.52,5.01,2.48,3.2,2.01,3.04,29.73,34.05,66.92,60.71,45.17,23.04,11.4,5.71,2.74,627.49,122.36,314.41,177.93,12.79,409.84,245.27,145.51,19.06,1037.33,646.55,773,872.76,289.71,8.25,126.58,136.87,18.01,279.47,130.7,128.92,19.85,569.18,309.56,418.63,420.41,99.39,12.51,2.3,26.6,57.98,75.24,1.98,19.42,53.84,174.63,153.23,118.81,101.37,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2013,2013,52.94,30.45,27.86,47.61,61.11,41.66,2.4,13.04,52.39,46.47,134.91,237.71,103.94,82.07,128.4,94.85,32.9,50.18,11.81,0.98,0,-0.42,0.88,3.9,6.02,9.91,14.67,21.75,18.25,14.19,11.01,4.33,-1.08,1.04,0.59,0.67,5.03,9.62,11.95,18.53,20.93,18.52,52.05,50.71,47.17,46.8,32.22,16.66,7.41,4.29,4.44,3.56,23.84,50.64,26.56,38.93,61.09,73.11,41.38,22.38,10.52,5.01,2.48,748.55,419.09,111.25,150.38,67.83,505.13,314.41,177.93,12.79,1253.68,761.34,926.48,1062.96,339.79,78.04,149.93,95.68,16.14,281.46,126.58,136.87,18.01,621.25,357.8,476.66,466.37,103.41,14.26,4.36,30.6,54.19,86.88,2.3,26.6,57.98,190.29,161.39,130.01,105.71,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2014,2014,31.7,152.27,114.09,42.85,34.92,10.67,34.98,8.07,50.47,13.93,34.31,25.59,52.94,30.45,27.86,47.61,61.11,41.66,2.4,13.04,52.39,4.25,2.15,4.42,6.7,10.92,14.23,22.04,19.55,16.72,8.55,4.87,0.36,-0.42,0.88,3.9,6.02,9.91,14.67,21.75,18.25,14.19,1.29,37.26,65.58,35.96,18.73,9.02,5.99,2.52,3.58,1.6,1.81,0.72,52.05,50.71,47.17,46.8,32.22,16.66,7.41,4.29,4.44,553.85,73.83,298.06,88.44,93.52,329.46,111.25,150.38,67.83,883.31,621.68,704.23,665.1,184.06,4.13,104.13,63.71,12.09,261.75,149.93,95.68,16.14,445.81,200.2,279.74,333.99,114.76,13.78,10.82,31.85,58.31,89.15,4.36,30.6,54.19,203.91,168.95,145.36,119.12,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917912,3917912_2015,2015,29.01,168.8,48.56,33.1,112.49,8.99,28.24,10.35,4.77,75.88,81.05,230.61,31.7,152.27,114.09,42.85,34.92,10.67,34.98,8.07,50.47,4.62,4.97,6.63,5.7,10.12,17.84,19.54,19.55,15.55,10.85,4.3,1.45,4.25,2.15,4.42,6.7,10.92,14.23,22.04,19.55,16.72,65.28,112.16,61.95,32.9,40.85,18.06,10.22,4.92,2.44,4.32,12.79,83.66,1.29,37.26,65.58,35.96,18.73,9.02,5.99,2.52,3.58,831.85,387.54,246.37,154.58,43.36,480.02,298.06,88.44,93.52,1311.87,925.37,920.29,1129.91,449.55,100.77,239.39,91.81,17.58,179.93,104.13,63.71,12.09,629.48,461.64,513.26,553.68,121.12,16.6,16.22,33.66,54.64,100.98,10.82,31.85,58.31,222.1,179.43,152.97,131.94,100.3293,16.99,1798.06,1186.21,2524.2,1337.99,4,0,0,0,0,0,0,0,0,0,0,0,0.76,0,1,64.61,0,33.64,0,0,0,60.7,62.4,6.82,6.04,1.15,13.11,10.81,11.25,111.02,104.13,9.48,8.31,9.42,6.71,6.1,5,2,3,3.25,5.88,10.46,10.9,2.36,80.51,2,11.02,48.65,48.22,504.25,475.87,65,64.19,38.16,254.38,177.51,45.21,72.7,9.71,0,28.713,0,-51.89,35.3,16.66,48.04,31.34,0,0,49.43,0,0,12.1,0,7.78,0,0.17,63.03,33.14,68.46,0.95,4.51,52.59,1.22,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.81,6.34,7.33,3.56,0.26,0.02,58.42,131.34,0.39,87.05,148.13,1.29,84.93,-4.95,6.8,16.82,86.8333
3917178,3917178_1950,1950,158.98,54.87,93.82,36.1,18.41,39.19,0.17,11.69,29.54,19.57,51.93,35.86,23.63,82.86,61.11,10.99,65.85,15.04,1.38,0.64,20.27,-1.99,3.18,0.79,3.73,9.08,11.78,18.37,17.83,15.95,6.71,4.23,-1.57,-5.94,0.37,1,5.6,9.99,13.04,17.68,16.28,16.29,7.35,53.81,64.85,45.26,22.92,12.96,5.51,3.33,2.85,2.02,2.46,0.65,1.13,23.23,49.89,52.36,37.71,17.96,8.67,4.33,3.16,550.13,107.36,307.67,93.7,41.4,281.77,167.6,91.88,22.29,831.9,572.42,642.01,717.73,223.97,5.13,126.01,81.14,11.69,198.44,74.25,108.03,16.16,422.41,240.13,332,298.22,88.09,9.37,1.98,24.59,52.15,74.31,-4.57,28.63,50.25,162.4,138.34,116.72,83.52,109.7181,17.79,1774.69,1064.46,2524.2,1459.74,4,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0.91,59.09,0,39.31,0,0,0,60.7,62.2,7.24,6.14,1.21,13.24,10.48,11.17,107.02,104.26,9.51,8.33,9.48,6.75,6.1,5,2,3,3.23,5.89,10.47,10.96,2.36,80.71,2,11.03,50.58,48.36,516.54,479.07,65,64.26,38.13,254.88,176.61,44.81,72.56,9.69,0,29.135,0.01,-50.8,35.5,16.37,48.13,32.04,0,0,48.54,0,0,11.86,0,8.82,0,0.17,61.1,32.37,66.5,1.03,4.4,52.3,1.21,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.82,6.3,7.29,3.53,0.26,0.02,58.52,130.59,0.39,87.26,142.93,1.29,85.24,-4.93,6.63,16.91,86.5909
3917178,3917178_1951,1951,110.9,88.69,23.16,51.32,48.64,0.49,1.77,8.39,0.56,267.87,75.14,111.68,158.98,54.87,93.82,36.1,18.41,39.19,0.17,11.69,29.54,0.29,3.12,0.47,6.38,8.97,13.76,18.04,17.01,17.22,9.11,3.65,2.91,-1.99,3.18,0.79,3.73,9.08,11.78,18.37,17.83,15.95,84.12,80.68,41.22,26.94,15.3,6.46,3.3,2.02,0.83,76.21,61.43,79.27,7.35,53.81,64.85,45.26,22.92,12.96,5.51,3.33,2.85,788.61,454.69,222.75,100.45,10.72,442.77,307.67,93.7,41.4,1231.38,830.01,882.31,1096.28,477.78,216.91,206.02,48.7,6.15,218.84,126.01,81.14,11.69,696.62,489.47,558.92,603.79,100.93,15.67,3.88,29.11,52.27,78.72,1.98,24.59,52.15,179.65,153.08,125.52,102.91,109.7181,17.79,1774.69,1064.46,2524.2,1459.74,4,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0.91,59.09,0,39.31,0,0,0,60.7,62.2,7.24,6.14,1.21,13.24,10.48,11.17,107.02,104.26,9.51,8.33,9.48,6.75,6.1,5,2,3,3.23,5.89,10.47,10.96,2.36,80.71,2,11.03,50.58,48.36,516.54,479.07,65,64.26,38.13,254.88,176.61,44.81,72.56,9.69,0,29.135,0.01,-50.8,35.5,16.37,48.13,32.04,0,0,48.54,0,0,11.86,0,8.82,0,0.17,61.1,32.37,66.5,1.03,4.4,52.3,1.21,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.82,6.3,7.29,3.53,0.26,0.02,58.52,130.59,0.39,87.26,142.93,1.29,85.24,-4.93,6.63,16.91,86.5909
3917178,3917178_1952,1952,113.48,90.37,69.18,16.61,41.15,61.61,30.45,10.45,13.69,81.33,140.88,201.48,110.9,88.69,23.16,51.32,48.64,0.49,1.77,8.39,0.56,-1.76,1.95,-0.67,5.02,9.88,10.94,18.97,16.76,17.31,7.47,1.93,-2.77,0.29,3.12,0.47,6.38,8.97,13.76,18.04,17.01,17.22,37.26,74.26,60.73,78.92,65.48,38.92,19.44,9.48,5.16,4.5,36.54,31.05,84.12,80.68,41.22,26.94,15.3,6.46,3.3,2.02,0.83,870.68,423.69,273.03,119.37,54.59,333.92,222.75,100.45,10.72,1204.6,881.4,971.13,1093.43,461.74,72.09,172.25,183.32,34.08,260.87,206.02,48.7,6.15,722.61,467.89,510.44,667.76,85.03,6.63,-0.48,25.84,53.04,85.26,3.88,29.11,52.27,170.29,137.3,114.14,88.91,109.7181,17.79,1774.69,1064.46,2524.2,1459.74,4,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0.91,59.09,0,39.31,0,0,0,60.7,62.2,7.24,6.14,1.21,13.24,10.48,11.17,107.02,104.26,9.51,8.33,9.48,6.75,6.1,5,2,3,3.23,5.89,10.47,10.96,2.36,80.71,2,11.03,50.58,48.36,516.54,479.07,65,64.26,38.13,254.88,176.61,44.81,72.56,9.69,0,29.135,0.01,-50.8,35.5,16.37,48.13,32.04,0,0,48.54,0,0,11.86,0,8.82,0,0.17,61.1,32.37,66.5,1.03,4.4,52.3,1.21,0.1,5.95,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1.82,6.3,7.29,3.53,0.26,0.02,58.52,130.59,0.39,87.26,142.93,1.29,85.24,-4.93,6.63,16.91,86.5909
