fname,size,size_mb,url
PPT2008_TOT_CONUS.zip,74226753,74.226753,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__51%2Ffd%2Fe7%2F51fde75528b5e9650c258d52fc046703d29b3b99
PPT2007_TOT_CONUS.zip,73420463,73.420463,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__45%2Fe9%2Fea%2F45e9ea4bcb53f5aa6bd57d556f09e3364ed5df46
PPT2006_TOT_CONUS.zip,73465672,73.465672,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__1a%2F33%2F64%2F1a3364b179c1c97c17e5c15abf940692686a19bf
PPT2005_TOT_CONUS.zip,74262429,74.262429,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__47%2F71%2Fb9%2F4771b9a5225cbefbd0663ec3fbdbae819ae2a335
PPT2004_TOT_CONUS.zip,75063610,75.06361,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__53%2F06%2F03%2F530603b5e55b57061e503a918365397c4150c400
PPT2003_TOT_CONUS.zip,74477246,74.477246,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__53%2F37%2F88%2F5337888461d5680c5e2c8dcb1316c3d9e9960b18
PPT2001_TOT_CONUS.zip,74069054,74.069054,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__63%2Fb1%2F93%2F63b193f2ee41baf27187a1d0dcfa1aaee117770a
PPT1999_TOT_CONUS.zip,73625586,73.625586,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__0a%2Fa8%2Fec%2F0aa8ec9b93826dd63e2717fd5d4bc11a356841a5
PPT1998_TOT_CONUS.zip,75864442,75.864442,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__9d%2F5e%2Fda%2F9d5edab8d672724825a2876e86e0af8d0342c414
PPT1997_TOT_CONUS.zip,74724728,74.724728,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__80%2F23%2F8e%2F80238e314f6d88e43730f8245adfb9d69dfd791f
PPT1996_TOT_CONUS.zip,75605413,75.605413,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__76%2F21%2F29%2F7621291445dafbba87dd6961fb699615204c74ab
PPT1995_TOT_CONUS.zip,75236390,75.23639,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__92%2Fc2%2F9d%2F92c29dd0f79ddcfb2e1c5a572f7b634fcaff9f07
PPT1994_TOT_CONUS.zip,75102258,75.10225799999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__49%2Fc9%2Fd9%2F49c9d98ee806dada07eea146521bd4bd90ec4ce5
PPT1993_TOT_CONUS.zip,75244004,75.24400399999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__20%2F1a%2F93%2F201a933ca30481835ee490fcec2f0c3580b9ef2a
PPT1992_TOT_CONUS.zip,75052497,75.052497,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__4f%2Ff3%2F09%2F4ff3097b7c4e97cc4808feac4d6afcd9ce799481
PPT1991_TOT_CONUS.zip,75291809,75.291809,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__6f%2F4d%2F5b%2F6f4d5bfd650dec4a5b1e2e3d0942306058ad4fec
PPT1990_TOT_CONUS.zip,75458899,75.458899,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__7d%2F0f%2F1c%2F7d0f1cf2ca28859087ed044f853d01c86f4f219b
PPT1989_TOT_CONUS.zip,74174555,74.174555,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__b3%2F19%2Ff0%2Fb319f0158ba78f7a0297c93b100ce869830404aa
PPT1988_TOT_CONUS.zip,73473550,73.47355,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__f7%2F09%2F2c%2Ff7092ca6b93f6fba9082143a2ba0b62de970c741
PPT1987_TOT_CONUS.zip,74511770,74.51177,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__68%2F09%2Fb5%2F6809b55742041ae7b333ad72df0e144c6754cd4e
PPT1986_TOT_CONUS.zip,74992651,74.992651,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__7a%2Fa8%2F94%2F7aa8943a3fe9cb70113c8bd679fd9f561f7564b4
PPT1985_TOT_CONUS.zip,75045929,75.045929,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__75%2F4c%2F7d%2F754c7d22f1ae447ae3a8b3532c0a60d4b4a9840a
PPT1984_TOT_CONUS.zip,75498654,75.498654,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__ff%2Ff8%2F80%2Ffff88059831ef30404b6884867d81ddabb98ec9e
PPT1983_TOT_CONUS.zip,76424652,76.424652,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__f9%2F5f%2F76%2Ff95f76a7d841a80ee9eac5e907c8c794fdad716b
PPT1982_TOT_CONUS.zip,76284236,76.28423599999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__66%2F6b%2F72%2F666b72b24e5860838cefe3936df8b2d7655b79de
PPT1981_TOT_CONUS.zip,74793164,74.79316399999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__81%2F71%2F37%2F8171372893e01f6f7b447e4bc4110c600374e6d7
PPT1980_TOT_CONUS.zip,74348815,74.348815,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__57%2F13%2F64%2F5713643791ce1201912c77fca6af1a778c15e498
PPT1979_TOT_CONUS.zip,75455377,75.455377,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__9a%2Fba%2Ff7%2F9abaf78f95daedb2751a78ebeed1ea6f8b52b3e0
PPT1978_TOT_CONUS.zip,75006437,75.00643699999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__69%2Ff9%2F22%2F69f922a4642e5140d894836011b9f107e585a416
PPT1977_TOT_CONUS.zip,75226773,75.226773,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__21%2F05%2F96%2F2105967f4ad8ef605cfbc1145bb6103c522092df
PPT1976_TOT_CONUS.zip,73578553,73.578553,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__49%2Fc9%2F3c%2F49c93cd2df810486003c54c2d03cea8783d9ce50
PPT1975_TOT_CONUS.zip,75575227,75.575227,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__43%2Fc1%2F25%2F43c125471374ab5692785be6518f946a2752ae1b
PPT1974_TOT_CONUS.zip,74441109,74.441109,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__2e%2F66%2Fbf%2F2e66bfb2d09fd14dbe7f49c07efd5fd55e0e91c4
PPT1973_TOT_CONUS.zip,75778689,75.778689,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__30%2F0e%2Ff6%2F300ef6c8538ba8b8218a4cc0c26972daf47a3463
PPT1972_TOT_CONUS.zip,74851658,74.851658,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__62%2F19%2F00%2F62190076f505e830f0c2fbe4df2d1bcab662a1be
PPT1971_TOT_CONUS.zip,74939148,74.939148,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__ed%2Fd3%2F67%2Fedd367fce0b26aeb13c237fb63ad475fa01d089a
PPT1970_TOT_CONUS.zip,74369208,74.369208,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__0c%2F39%2F26%2F0c392695d2671065cbff1c580c02ffabebb7034a
PPT1969_TOT_CONUS.zip,75004133,75.004133,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__9f%2Ff0%2Fad%2F9ff0ad357a0d42effdf6b33847290f4f372a0550
PPT1968_TOT_CONUS.zip,74863895,74.863895,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__08%2F61%2F31%2F086131ec350910782114d6d3b1410bf4727a39ed
PPT1967_TOT_CONUS.zip,74790413,74.790413,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__be%2F9d%2Fb9%2Fbe9db963aa266c4fd37cd203ec98402894ceafc2
PPT1966_TOT_CONUS.zip,73849891,73.849891,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__f3%2Fff%2Ff2%2Ff3fff29a5fa7c59af20a1dcffdc707a02ef1e009
PPT1965_TOT_CONUS.zip,74891859,74.891859,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__3c%2F8b%2F8b%2F3c8b8bbaf6b22883e958cc835301c85d761b5dcf
PPT1964_TOT_CONUS.zip,74847133,74.847133,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__8e%2Ff7%2F02%2F8ef702ad573591a69b1ccb2d73e8e4780f57d5c1
PPT1963_TOT_CONUS.zip,73506739,73.506739,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__aa%2F79%2Fd0%2Faa79d07aec04cae4b8029d4bc1f88fcf34eaa92f
PPT1962_TOT_CONUS.zip,74239705,74.239705,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__54%2F16%2Fd4%2F5416d42b4233d0b8d3d892b5312dbc0e1e125abd
PPT1961_TOT_CONUS.zip,74868709,74.868709,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__60%2Fe1%2Fab%2F60e1ab3a858edcceed743d70850aad6dcda4dec3
PPT1960_TOT_CONUS.zip,74030659,74.030659,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__44%2F87%2F52%2F448752b7bc79c658454569b60e80729420604bed
PPT1959_TOT_CONUS.zip,74365968,74.365968,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__b5%2F17%2F20%2Fb517204aa2b948df0103b64d3ad8515c4b5cdf26
PPT1958_TOT_CONUS.zip,74690252,74.690252,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__f1%2Fe2%2Ff2%2Ff1e2f23b5fed5fe432e038165cdce4557765a7f2
PPT1957_TOT_CONUS.zip,75900923,75.90092299999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__57%2F9c%2F7f%2F579c7f01571225eefcc634cac1518a73f0bcff98
PPT1956_TOT_CONUS.zip,72765626,72.765626,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__db%2Fe0%2F59%2Fdbe059b2e269908f664912f6efe62929f935a523
PPT1955_TOT_CONUS.zip,73751691,73.751691,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__e9%2Fa8%2F32%2Fe9a832aa7e5f0149d1c967930f331f562f65aa72
PPT1954_TOT_CONUS.zip,73282074,73.282074,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__c4%2Fce%2F74%2Fc4ce74e320538569934b67a1503b97b06c63ec59
PPT1953_TOT_CONUS.zip,73716262,73.716262,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__55%2Fe8%2F4d%2F55e84d9e92466578099fc0c8a54475c22283065a
PPT1952_TOT_CONUS.zip,73129782,73.12978199999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__26%2F62%2F2a%2F26622ad0ab771598e87335e3f96a4a02c35ec059
PPT1951_TOT_CONUS.zip,75037897,75.037897,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__e4%2Fe8%2Fee%2Fe4e8eebec31e71949dbb4b9ab082c4488fee2c06
PPT1950_TOT_CONUS.zip,74223997,74.223997,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__2b%2F10%2Ff5%2F2b10f5e0c6a33381a88cbcae075fba4ab325518b
PPT1949_TOT_CONUS.zip,74421662,74.421662,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__54%2F8b%2F82%2F548b82bff691c0dabbdbb5c3a262f9dffbb0baea
PPT1948_TOT_CONUS.zip,74461428,74.461428,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__fa%2F32%2F74%2Ffa32747c4782bfe8d128efb24b6ebee473bd8ed1
PPT1947_TOT_CONUS.zip,74244133,74.24413299999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__11%2F49%2F28%2F114928d1d27959ac3f6980acbfeee852a422c4bd
PPT1946_TOT_CONUS.zip,74906701,74.906701,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__44%2Fde%2Fe1%2F44dee125363813f84caafe5e3208ef2aeedabd1b
PPT1945_TOT_CONUS.zip,75189102,75.18910199999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__4f%2F16%2F6a%2F4f166ab4186a84a5333ec11c8314e84b82f20fbc
PPT2002_TOT_CONUS.zip,75067489,75.067489,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__3a%2F19%2F4e%2F3a194e1e1771368f027c7ed288163330bad7d27e
PPT2000_TOT_CONUS.zip,75584137,75.584137,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__85%2Fe7%2Fad%2F85e7add0f411f16b3323a662379c947cb42d8699
PPT2014_TOT_CONUS.zip,75232414,75.23241399999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__c6%2Fce%2F1b%2Fc6ce1ba89c78b7900641cca679e9b8cdb7be0766
PPT2015_TOT_CONUS.zip,78742185,78.74218499999999,https://www.sciencebase.gov/catalog/file/get/573362bce4b0dae0d5dd6193?f=__disk__11%2Fb8%2F95%2F11b895ee9be81369e28cf5c063152a6172330e4e
RUN1956_ACC_CONUS.zip,56217380,56.21738,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__c8%2Fd6%2F47%2Fc8d647c9fc1fc2c1b0aaa2e447e88e1d033a6498
RUN1954_ACC_CONUS.zip,56675795,56.675795,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__0c%2F0b%2F89%2F0c0b894f1b38507909d3689dcf5395c7437b1e6c
RUN1955_ACC_CONUS.zip,56262818,56.262817999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__c2%2F5c%2F24%2Fc25c24e394b6486159382577c6ebe841fe7f2185
RUN2012_ACC_CONUS.zip,56674469,56.674468999999995,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__9d%2Fa9%2Fcd%2F9da9cd72ce57bc9e0d7dee1b5e2a27a73b79c305
RUN1953_ACC_CONUS.zip,57967676,57.967676,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__0d%2F3c%2F6c%2F0d3c6c70ccdb97eecc3a8f0bd8228d782252d69f
RUN1964_ACC_CONUS.zip,57730205,57.730205,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__13%2Feb%2F66%2F13eb6682d3279eedc068cb9f98ca6891332055db
RUN1988_ACC_CONUS.zip,57538206,57.538205999999995,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__ee%2F3e%2Fbc%2Fee3ebc1359562e24746ebc7570b5bb3d5a986f13
RUN2007_ACC_CONUS.zip,57709434,57.709433999999995,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__62%2Fd7%2F3d%2F62d73d7d42cb02b35519e3dba16679e7f2327e95
RUN1948_ACC_CONUS.zip,58732157,58.732157,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__59%2F6a%2F32%2F596a32f7a50b50dbd764d92abdb33ff23733ac1b
RUN1977_ACC_CONUS.zip,58290969,58.290969,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__fe%2F3a%2Fa5%2Ffe3aa52e6c2246e188a52301a6dcf5ceda93df81
RUN1966_ACC_CONUS.zip,58610351,58.610350999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__c8%2F32%2F07%2Fc83207f9e70d3e3d412b8d7b3a2c813db03ad283
RUN1952_ACC_CONUS.zip,58958563,58.958563,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__c4%2F3a%2F23%2Fc43a23f82bc6ecced0ce6a51e1b4ccbfad0dcf1f
RUN1976_ACC_CONUS.zip,58043678,58.043678,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__4d%2Fdb%2F68%2F4ddb68a44bbae49484dd1bf41c5df3c022f07e0f
RUN2000_ACC_CONUS.zip,58070372,58.070372,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__2e%2Fdd%2Fbf%2F2eddbf9a34ccd63801d051d7cbe3398435cb9ac6
RUN1989_ACC_CONUS.zip,58843438,58.843438,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__9a%2F8e%2F41%2F9a8e41dc2fd4f2724fe2a301ccdf5f8bfeff7376
RUN2006_ACC_CONUS.zip,58279126,58.279126,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__05%2F56%2Fa9%2F0556a96ebfb6782f7fd5b153ec29db916be49559
RUN1949_ACC_CONUS.zip,59661014,59.661013999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__c0%2F83%2Fe2%2Fc083e2357db3a8621d3280b5233d89464b29722b
RUN2013_ACC_CONUS.zip,58927858,58.927858,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__cd%2F09%2F41%2Fcd0941532556810ad603e9a33bd314aadd0105d4
RUN1960_ACC_CONUS.zip,59009641,59.009640999999995,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__5a%2F4e%2F84%2F5a4e845c1ebe72e28fb63e95a187f0546706037d
RUN1968_ACC_CONUS.zip,59893055,59.893055,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__4f%2F58%2F0e%2F4f580e3385f3ba524599c006db8d0277fc26b99e
RUN1959_ACC_CONUS.zip,59381407,59.381406999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__06%2F13%2F16%2F061316286c2b4ed9c28a15241c61c2fef9440fd2
RUN1950_ACC_CONUS.zip,59400409,59.400408999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__5e%2Ff7%2F1a%2F5ef71a77cb19830e614454fe7066f170e1da69b3
RUN1962_ACC_CONUS.zip,59942356,59.942356,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__b5%2Fa2%2F02%2Fb5a202a4c70977749f113a92a315a9767c23cca9
RUN1980_ACC_CONUS.zip,59553828,59.553827999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__45%2F44%2F3a%2F45443ae792a8fc29dfeb968b0e602678dae0009c
RUN1981_ACC_CONUS.zip,59292880,59.29288,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__99%2F94%2F3f%2F99943f74fbc7cfcf34f8e921fb636ace76a1dced
RUN1987_ACC_CONUS.zip,59447500,59.4475,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__d8%2Ff2%2Fbb%2Fd8f2bbaa4c651f4977aa57241b570aeac0ecd381
RUN2005_ACC_CONUS.zip,59576550,59.57655,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__65%2Fda%2F10%2F65da10a7325cebfc2e64024d53688a56e1c17b9d
RUN2003_ACC_CONUS.zip,59882257,59.882256999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__8a%2F3a%2F7f%2F8a3a7ff21949ea8724230a3ea299a46f2eba52fa
RUN1951_ACC_CONUS.zip,60158894,60.158894,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__85%2Fba%2F98%2F85ba98da0ed2c3d13412beef0542af06c24d208f
RUN1999_ACC_CONUS.zip,59837363,59.837362999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__a7%2F82%2F20%2Fa78220e7fe0e9945e655421f673ea24b94b5f8e6
RUN1947_ACC_CONUS.zip,60119684,60.119684,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__02%2Fd7%2F63%2F02d76354c2746f6a3b440a4661e303447c9dc6f6
RUN1970_ACC_CONUS.zip,60306222,60.306222,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__e7%2Fab%2F68%2Fe7ab68939794bcb4b5b02c868e1840e924ba8e81
RUN2001_ACC_CONUS.zip,59509951,59.509950999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__35%2Ffc%2F03%2F35fc039ad6ab645971f5865743d571e4ac261207
RUN1967_ACC_CONUS.zip,60260208,60.260208,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__71%2Fad%2F53%2F71ad5335ad4cfcb5fdd33759c8dfc4d06ed7742e
RUN1965_ACC_CONUS.zip,60233570,60.23357,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__3a%2Ff4%2Ffa%2F3af4faded68efe759c06a53c031a83f575833775
RUN1972_ACC_CONUS.zip,60830530,60.830529999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__9a%2Fbc%2F67%2F9abc6734d083761e63dfb9ffb6ce08c7f53ad2b0
RUN1971_ACC_CONUS.zip,60175536,60.175535999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__e3%2Fc8%2F18%2Fe3c818cf27109904f0349cae4cf95286c92fb2f8
RUN1985_ACC_CONUS.zip,60752434,60.752433999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__53%2F2a%2F9f%2F532a9f6d2270ab98af01c7ed399167cb45332d05
RUN1961_ACC_CONUS.zip,60276599,60.276599,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__00%2F1e%2F4f%2F001e4f4ca141f967f0be6a10317cabc7105f3b2b
RUN1994_ACC_CONUS.zip,60537039,60.537039,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__22%2F7a%2F61%2F227a61c7ab5d34d1df005d309dfd499d8aa838b5
RUN1991_ACC_CONUS.zip,60805377,60.805377,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__41%2Fd0%2F17%2F41d01716101d0ec7de0bc974456125de8f79e422
RUN2011_ACC_CONUS.zip,60811009,60.811009,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__cd%2Fcc%2F00%2Fcdcc005494a54e2e42e0286619d7486b1fc453ea
RUN2010_ACC_CONUS.zip,60311220,60.31122,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__e2%2F91%2F24%2Fe29124dbecbeff21434aa7c9e525fee9368ece40
RUN1958_ACC_CONUS.zip,61046240,61.04624,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__90%2F12%2F61%2F90126156354b60ed065e6c5a8a1ba7433736c9bd
RUN1946_ACC_CONUS.zip,61050498,61.050498,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__fd%2Fba%2F71%2Ffdba71df230e7aa297f6cfb95f666d50745d039b
RUN2009_ACC_CONUS.zip,60867778,60.867777999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__37%2F86%2Fc7%2F3786c7445045ddce8afca4356979ff5b4045a9a3
RUN2008_ACC_CONUS.zip,60499463,60.499463,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__3d%2F55%2F27%2F3d5527c1b7569ff99fc45496d2cfc8335e7a6fa3
RUN1974_ACC_CONUS.zip,61567406,61.567406,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__bc%2F58%2F79%2Fbc58791ed1cd289117de4466af78327e70e18e30
RUN1957_ACC_CONUS.zip,61564430,61.564429999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__0a%2F47%2F6f%2F0a476fb6bfbdd1649f354e9b32a3e7635f4c6a8b
RUN1969_ACC_CONUS.zip,61258781,61.258781,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__a3%2F67%2Fe5%2Fa367e5b1842fc27074e7207872362afbbd6bbb8b
RUN1990_ACC_CONUS.zip,60289607,60.289607,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__f1%2Fea%2F02%2Ff1ea02e4923ab82b8df1c0d5a3c20af817f8de6a
RUN1975_ACC_CONUS.zip,61999467,61.999466999999996,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__21%2F35%2F87%2F21358750c9d8d90755deb16ed82b907190a9fba2
RUN1992_ACC_CONUS.zip,61546082,61.546082,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__b6%2F59%2F5b%2Fb6595b671d823920940f1158eea2cd9e7cd3cf24
RUN2004_ACC_CONUS.zip,61310404,61.310404,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__b3%2F1c%2Fa2%2Fb31ca2fad82e5ba368f4f35b2928037abf6a6d09
RUN1996_ACC_CONUS.zip,61319057,61.319056999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__a3%2F35%2Fa5%2Fa335a5ceed461191241a19598e92612846caec18
RUN1998_ACC_CONUS.zip,62647161,62.647161,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__f9%2F3c%2F97%2Ff93c97dc6fdd693641f991835d144931d9895cb0
RUN1984_ACC_CONUS.zip,62898240,62.898239999999994,https://www.sciencebase.gov/catalog/file/get/576021c5e4b04f417c2c293f?f=__disk__5f%2F38%2Ff6%2F5f38f6caf7b528b20ed9072bc86f8925cce852e0
